Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Primal,Lionsgate,"Nov 8, 2019",1 h 37 m,"['Action', 'Thriller']",0,0,32,Generally Unfavorable,1,9,4,36,6,55,Mixed or Average,4.0,3,20,7,47,5,33
"I Love You, Beth Cooper",Twentieth Century Fox Film Corporation,"Jul 10, 2009",1 h 42 m,"['Adventure', 'Comedy', 'Family', 'Romance']",1,2,32,Generally Unfavorable,3,10,12,40,15,50,Mixed or Average,5.6,10,38,8,31,8,31
The Hills Have Eyes II,Fox Atomic,"Mar 23, 2007",1 h 29 m,"['Horror', 'Thriller']",0,0,32,Generally Unfavorable,1,6,8,44,9,50,Mixed or Average,5.4,21,30,32,46,17,24
Paranoia,Relativity Media,"Aug 16, 2013",1 h 46 m,"['Drama', 'Thriller']",0,1,32,Generally Unfavorable,0,0,18,60,12,40,Mixed or Average,4.1,12,18,29,43,27,40
Scouts Guide to the Zombie Apocalypse,Paramount Pictures,"Oct 30, 2015",1 h 33 m,"['Action', 'Comedy', 'Horror']",0,5,32,Generally Unfavorable,1,6,7,41,9,53,Mixed or Average,5.7,52,45,42,36,22,19
Independence Day: Resurgence,Twentieth Century Fox Film Corporation,"Jun 24, 2016",2 h,"['Action', 'Adventure', 'Sci-Fi']",0,9,32,Generally Unfavorable,2,5,17,43,21,53,Mixed or Average,4.5,174,27,208,32,267,41
G.I. Joe: The Rise of Cobra,Paramount Pictures,"Aug 7, 2009",1 h 58 m,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2,12,32,Generally Unfavorable,6,24,7,28,12,48,Mixed or Average,5.2,63,31,83,41,57,28
Carlos Castaneda: Enigma of a Sorcerer,Indican Pictures,"Jun 2, 2004",1 h 31 m,['Documentary'],0,0,32,Generally Unfavorable,0,0,6,75,2,25,Mixed or Average,5.8,2,50,1,25,1,25
Masked and Anonymous,Sony Pictures Classics,"Jul 24, 2003",1 h 52 m,"['Comedy', 'Drama', 'Music']",1,1,32,Generally Unfavorable,4,14,11,39,13,46,Generally Favorable,7.8,4,67,2,33,0,0
The Santa Clause 3: The Escape Clause,Buena Vista Pictures,"Nov 3, 2006",1 h 37 m,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,12,32,Generally Unfavorable,1,6,8,47,8,47,Mixed or Average,4.6,14,22,25,38,26,40
Warcraft,Universal Pictures,"Jun 10, 2016",2 h 3 m,"['Action', 'Adventure', 'Fantasy']",2,4,32,Generally Unfavorable,3,8,18,45,19,48,Universal Acclaim,8.1,2.6k,82,308,10,257,8
Addicted,Lionsgate,"Oct 10, 2014",1 h 46 m,"['Drama', 'Romance', 'Thriller']",0,0,32,Generally Unfavorable,0,0,4,44,5,56,Generally Unfavorable,2.6,3,12,5,19,18,69
Cats,Universal Pictures,"Dec 20, 2019",1 h 50 m,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",7,11,32,Generally Unfavorable,6,12,23,45,22,43,Mixed or Average,5.1,280,47,35,6,280,47
Repo! The Genetic Opera,Lionsgate,"Nov 7, 2008",1 h 38 m,"['Horror', 'Musical', 'Sci-Fi']",3,4,32,Generally Unfavorable,1,7,7,47,7,47,Generally Favorable,7.1,41,72,5,9,11,19
The Scribbler,XLrator Media,"Sep 19, 2014",1 h 28 m,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,32,Generally Unfavorable,1,13,3,38,4,50,Generally Favorable,7.9,6,75,2,25,0,0
Agent Cody Banks 2: Destination London,Metro-Goldwyn-Mayer (MGM),"Mar 12, 2004",1 h 40 m,"['Action', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sci-Fi']",0,0,32,Generally Unfavorable,3,12,11,44,11,44,Mixed or Average,4.4,8,19,14,33,20,48
Beyond Borders,Paramount Pictures,"Oct 24, 2003",2 h 7 m,"['Adventure', 'Drama', 'Romance', 'War']",0,2,32,Generally Unfavorable,2,6,15,48,14,45,Mixed or Average,5.7,7,35,9,45,4,20
Careful What You Wish For,Starz Digital Media,"Jun 10, 2016",1 h 31 m,"['Drama', 'Romance', 'Thriller']",0,1,32,Generally Unfavorable,2,17,4,33,6,50,Mixed or Average,5.1,11,41,7,26,9,33
Every Breath You Take,Vertical Entertainment,"Apr 2, 2021",1 h 45 m,"['Drama', 'Mystery', 'Thriller']",0,0,32,Generally Unfavorable,0,0,5,63,3,38,Mixed or Average,5.3,3,25,7,58,2,17
Cassadaga,Archstone Distribution,"Oct 11, 2013",1 h 48 m,"['Horror', 'Thriller']",0,0,32,Generally Unfavorable,0,0,3,43,4,57,Generally Unfavorable,3.4,0,0,2,40,3,60
Land of the Lost,Universal Pictures,"Jun 5, 2009",1 h 42 m,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",2,10,32,Generally Unfavorable,4,13,12,38,16,50,Mixed or Average,5.1,34,33,37,36,33,32
The Oogieloves in the Big Balloon Adventure,Big Balloon Adventure Movie,"Aug 29, 2012",1 h 28 m,"['Adventure', 'Family', 'Fantasy', 'Musical']",0,2,32,Generally Unfavorable,1,9,2,18,8,73,Generally Favorable,7.2,82,71,2,2,32,28
Girl on a Bicycle,Monterey Media,"Feb 14, 2014",1 h 41 m,"['Comedy', 'Drama', 'Romance']",0,0,32,Generally Unfavorable,0,0,4,40,6,60,Generally Favorable,6.8,6,67,1,11,2,22
Sinister 2,Focus Features,"Aug 21, 2015",1 h 37 m,"['Horror', 'Mystery', 'Thriller']",1,4,32,Generally Unfavorable,0,0,9,53,8,47,Mixed or Average,4.7,39,26,57,38,54,36
Swordfish,Warner Bros. Pictures,"Jun 8, 2001",1 h 39 m,"['Action', 'Crime', 'Thriller']",3,9,32,Generally Unfavorable,4,12,14,42,15,45,Generally Favorable,6.3,46,46,39,39,15,15
Firestarter,Universal Pictures,"May 13, 2022",1 h 34 m,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",0,5,32,Generally Unfavorable,3,10,12,41,14,48,Generally Unfavorable,2.9,1,2,24,40,35,58
Robin Hood,Lionsgate,"Nov 21, 2018",1 h 56 m,"['Action', 'Adventure', 'Drama', 'Thriller']",0,4,32,Generally Unfavorable,3,11,13,46,12,43,Mixed or Average,4.1,47,25,52,27,91,48
Plastic,ARC Entertainment (II),"Sep 26, 2014",1 h 42 m,"['Action', 'Comedy', 'Crime', 'Drama']",0,1,32,Generally Unfavorable,0,0,5,50,5,50,Generally Unfavorable,3.8,0,0,4,67,2,33
Alex & Emma,Warner Home Video,"Jun 20, 2003",1 h 36 m,"['Comedy', 'Romance']",1,2,32,Generally Unfavorable,1,3,17,49,17,49,Mixed or Average,4.9,2,22,4,44,3,33
Wrong Turn,Twentieth Century Fox Film Corporation,"May 30, 2003",1 h 24 m,"['Horror', 'Thriller']",0,3,32,Generally Unfavorable,2,12,7,41,8,47,Mixed or Average,6.0,51,44,41,36,23,20
Tom & Jerry,Warner Bros.,"Feb 26, 2021",1 h 41 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,5,32,Generally Unfavorable,2,10,9,45,9,45,Mixed or Average,5.2,63,33,69,36,61,32
"Game Over, Man!",Netflix,"Mar 23, 2018",1 h 41 m,"['Action', 'Comedy']",0,2,32,Generally Unfavorable,0,0,4,50,4,50,Mixed or Average,4.9,21,36,18,31,19,33
Love Again,Sony Pictures Entertainment (SPE),"May 5, 2023",1 h 44 m,"['Comedy', 'Drama', 'Romance']",0,1,32,Generally Unfavorable,0,0,5,42,7,58,Mixed or Average,5.1,11,34,8,25,13,41
The Unbelievers,,"Nov 29, 2013",1 h 17 m,['Documentary'],0,0,32,Generally Unfavorable,1,14,2,29,4,57,Generally Favorable,6.3,28,61,6,13,12,26
The Forger,Lionsgate,"Apr 24, 2015",1 h 32 m,"['Crime', 'Drama', 'Thriller']",0,0,32,Generally Unfavorable,0,0,5,31,11,69,Generally Favorable,6.3,14,47,11,37,5,17
Brightest Star,Gravitas Ventures,"Jan 31, 2014",1 h 20 m,"['Comedy', 'Drama', 'Romance']",0,0,32,Generally Unfavorable,0,0,4,44,5,56,Mixed or Average,6.0,2,50,0,0,2,50
Someone Like You...,Fox 2000 Pictures,"Mar 30, 2001",1 h 37 m,"['Comedy', 'Romance']",0,0,32,Generally Unfavorable,4,13,12,40,14,47,Mixed or Average,5.3,5,33,6,40,4,27
Crime and Punishment in Suburbia,United Artists,"Sep 15, 2000",1 h 40 m,"['Drama', 'Thriller']",0,3,32,Generally Unfavorable,3,21,3,21,8,57,Mixed or Average,4.8,2,50,0,0,2,50
The Transporter Refueled,EuropaCorp USA,"Sep 4, 2015",1 h 36 m,"['Action', 'Thriller']",0,0,32,Generally Unfavorable,3,13,8,33,13,54,Mixed or Average,4.1,18,19,39,41,38,40
Wish Upon,Broad Green Pictures,"Jul 14, 2017",1 h 30 m,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,2,32,Generally Unfavorable,2,8,7,29,15,63,Mixed or Average,4.5,20,26,24,31,33,43
The Kindness of Strangers,Vertical Entertainment,"Feb 14, 2020",1 h 52 m,['Drama'],0,4,32,Generally Unfavorable,1,9,4,36,6,55,Generally Favorable,6.7,4,57,3,43,0,0
Broken Bridges,Paramount Vantage,"Sep 8, 2006",1 h 45 m,"['Drama', 'Music']",0,0,32,Generally Unfavorable,0,0,4,57,3,43,Mixed or Average,5.4,2,29,3,43,2,29
Night at the Golden Eagle,Screen Media Films,"Apr 26, 2002",1 h 27 m,['Drama'],0,0,32,Generally Unfavorable,2,22,2,22,5,56,Mixed or Average,5.5,4,50,1,13,3,38
The Secret: Dare to Dream,Roadside Attractions,"Jul 31, 2020",1 h 47 m,"['Drama', 'Romance']",0,2,32,Generally Unfavorable,1,9,5,45,5,45,Generally Favorable,6.6,15,58,5,19,6,23
Saint John of Las Vegas,IndieVest Pictures,"Jan 29, 2010",1 h 25 m,"['Comedy', 'Drama']",0,1,32,Generally Unfavorable,2,10,10,48,9,43,Generally Favorable,7.4,4,57,2,29,1,14
Broken Horses,Reliance Entertainment,"Apr 10, 2015",1 h 41 m,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1,1,32,Generally Unfavorable,0,0,2,22,7,78,Mixed or Average,5.4,7,50,3,21,4,29
Untraceable,Screen Gems,"Jan 25, 2008",1 h 41 m,"['Crime', 'Mystery', 'Thriller']",1,1,32,Generally Unfavorable,6,20,11,37,13,43,Generally Favorable,7.3,21,62,10,29,3,9
Farmland,D&E Entertainment,"May 1, 2014",1 h 17 m,['Documentary'],0,0,32,Generally Unfavorable,1,14,2,29,4,57,Generally Favorable,7.8,13,76,2,12,2,12
Tyler Perry's Acrimony,Lionsgate,"Mar 30, 2018",2 h,"['Drama', 'Horror', 'Romance', 'Thriller']",1,2,32,Generally Unfavorable,1,7,6,43,7,50,Mixed or Average,4.6,16,34,9,19,22,47
Games People Play: New York,Artistic License,"Mar 12, 2004",1 h 37 m,['Comedy'],0,0,32,Generally Unfavorable,3,17,5,28,10,56,Universal Acclaim,9.5,4,100,0,0,0,0
Showtime,Warner Bros. Pictures,"Mar 15, 2002",1 h 35 m,"['Action', 'Comedy', 'Crime']",1,6,32,Generally Unfavorable,6,18,10,29,18,53,Generally Favorable,6.1,16,40,17,43,7,18
Black Knight,Twentieth Century Fox Film Corporation,"Nov 21, 2001",1 h 35 m,"['Adventure', 'Comedy', 'Fantasy']",0,2,32,Generally Unfavorable,5,19,6,23,15,58,Generally Favorable,6.3,20,53,8,21,10,26
Unfinished Business,Twentieth Century Fox Film Corporation,"Mar 6, 2015",1 h 31 m,"['Comedy', 'Drama']",0,1,32,Generally Unfavorable,2,8,9,35,15,58,Mixed or Average,4.6,18,28,21,33,25,39
The Hitman's Wife's Bodyguard,Lionsgate,"Jun 16, 2021",1 h 40 m,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",0,5,32,Generally Unfavorable,2,6,14,39,20,56,Mixed or Average,5.7,55,43,40,31,32,25
Chernobyl Diaries,Warner Bros. Pictures,"May 25, 2012",1 h 30 m,"['Horror', 'Mystery', 'Thriller']",0,1,32,Generally Unfavorable,1,6,8,47,8,47,Mixed or Average,4.9,55,30,70,38,61,33
A Week Away,Netflix,"Mar 26, 2021",1 h 30 m,"['Drama', 'Family', 'Musical']",0,1,32,Generally Unfavorable,0,0,3,43,4,57,Generally Favorable,7.8,27,75,4,11,5,14
Repo Men,Universal Pictures,"Mar 19, 2010",1 h 51 m,"['Action', 'Sci-Fi', 'Thriller']",0,2,32,Generally Unfavorable,3,10,12,39,16,52,Generally Favorable,6.4,68,55,36,29,19,15
Boogeyman,Screen Gems,"Feb 4, 2005",1 h 29 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,32,Generally Unfavorable,2,11,6,32,11,58,Mixed or Average,5.5,15,36,12,29,15,36
The Human Race,XLrator Media,"Jun 13, 2014",1 h 27 m,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",7,8,32,Generally Unfavorable,1,14,3,43,3,43,Generally Favorable,7.2,19,68,3,11,6,21
Fired Up!,Screen Gems,"Feb 20, 2009",1 h 30 m,"['Comedy', 'Sport']",1,1,31,Generally Unfavorable,2,11,7,39,9,50,Mixed or Average,5.3,7,33,10,48,4,19
Just 45 Minutes from Broadway,Rainbow Releasing,"Oct 12, 2012",1 h 52 m,"['Comedy', 'Drama']",1,1,31,Generally Unfavorable,0,0,6,75,2,25,Universal Acclaim,9.6,7,100,0,0,0,0
Dying of the Light,Lionsgate Home Entertainment,"Dec 5, 2014",1 h 34 m,"['Action', 'Drama', 'Thriller']",0,0,31,Generally Unfavorable,0,0,9,75,3,25,Generally Unfavorable,3.1,4,12,9,27,20,61
Don't Tempt Me,First Look International,"Aug 22, 2003",1 h 52 m,"['Crime', 'Drama']",2,17,31,Generally Unfavorable,0,0,5,42,7,58,Universal Acclaim,8.1,7,88,1,13,0,0
Max Payne,Twentieth Century Fox Film Corporation,"Oct 17, 2008",1 h 40 m,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,31,Generally Unfavorable,2,8,9,36,14,56,Mixed or Average,4.8,56,27,71,35,77,38
Say Uncle,TLA Releasing,"Jun 23, 2006",1 h 31 m,"['Comedy', 'Drama']",0,0,31,Generally Unfavorable,3,33,1,11,5,56,Generally Favorable,7.3,5,71,1,14,1,14
I Still See You,Lionsgate,"Oct 12, 2018",1 h 38 m,"['Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,31,Generally Unfavorable,0,0,2,29,5,71,Generally Favorable,6.4,8,42,10,53,1,5
Charlie Countryman,Millennium Entertainment,"Nov 15, 2013",1 h 48 m,"['Comedy', 'Drama', 'Romance', 'Thriller']",0,2,31,Generally Unfavorable,3,15,6,30,11,55,Generally Favorable,6.5,23,59,7,18,9,23
Mary,Film & TV House,"Oct 11, 2019",1 h 24 m,"['Horror', 'Mystery']",0,1,31,Generally Unfavorable,1,8,2,17,9,75,Mixed or Average,4.5,3,27,3,27,5,45
Letters to God,Vivendi Entertainment,"Apr 9, 2010",1 h 50 m,['Drama'],0,1,31,Generally Unfavorable,0,0,4,57,3,43,Generally Favorable,7.3,18,78,1,4,4,17
Tyler Perry's The Single Moms Club,,"Mar 14, 2014",1 h 51 m,"['Comedy', 'Drama']",0,2,31,Generally Unfavorable,0,0,8,50,8,50,Mixed or Average,4.6,17,40,6,14,20,47
The King's Daughter,Gravitas Ventures,"Jan 21, 2022",1 h 30 m,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']",1,5,31,Generally Unfavorable,3,17,6,33,9,50,Mixed or Average,4.2,5,22,10,43,8,35
Jolene,Entertainment One,"Oct 29, 2010",2 h 1 m,['Drama'],2,2,31,Generally Unfavorable,2,20,3,30,5,50,Generally Favorable,7.1,5,63,2,25,1,13
Before We Go,RADiUS-TWC,"Sep 4, 2015",1 h 35 m,"['Comedy', 'Drama', 'Romance']",0,0,31,Generally Unfavorable,0,0,4,40,6,60,Generally Favorable,7.2,36,65,16,29,3,5
Surveillance,Magnet Releasing,"Jun 26, 2009",1 h 37 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",3,6,31,Generally Unfavorable,1,8,6,50,5,42,Generally Favorable,6.4,7,70,0,0,3,30
Fifty Shades Freed,Universal Pictures,"Feb 9, 2018",1 h 45 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",3,9,31,Generally Unfavorable,8,19,10,23,25,58,Generally Unfavorable,3.6,39,23,33,20,97,57
Rebel Moon Part 1: A Child of Fire,Netflix,"Dec 15, 2023",2 h 13 m,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",2,4,31,Generally Unfavorable,1,3,21,53,18,45,Mixed or Average,4.8,213,35,137,23,258,42
In the Mix,Lions Gate Films,"Nov 23, 2005",1 h 35 m,"['Comedy', 'Crime', 'Drama', 'Music', 'Romance']",0,1,31,Generally Unfavorable,0,0,6,40,9,60,Generally Favorable,6.8,3,60,1,20,1,20
Silent Hill,TriStar Pictures,"Apr 21, 2006",2 h 5 m,"['Horror', 'Mystery']",0,6,31,Generally Unfavorable,2,10,9,43,10,48,Generally Favorable,7.4,422,72,102,17,59,10
The Lazarus Effect,Relativity Media,"Feb 27, 2015",1 h 23 m,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0,2,31,Generally Unfavorable,5,17,9,31,15,52,Mixed or Average,4.8,24,22,44,41,40,37
The Honeymooners,Paramount Pictures,"Jun 10, 2005",1 h 30 m,"['Comedy', 'Family', 'Romance']",1,4,31,Generally Unfavorable,2,7,9,33,16,59,Generally Favorable,6.2,8,50,2,13,6,38
Lucky Numbers,Paramount Pictures,"Oct 27, 2000",1 h 45 m,"['Comedy', 'Crime']",2,3,31,Generally Unfavorable,4,13,13,43,13,43,Universal Acclaim,8.4,16,76,5,24,0,0
Smurfs,Paramount Pictures,"Jul 18, 2025",1 h 29 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",0,1,31,Generally Unfavorable,2,7,8,30,17,63,Generally Unfavorable,3.2,4,10,14,36,21,54
Cursed,Miramax Films,"Feb 25, 2005",1 h 37 m,"['Comedy', 'Horror', 'Mystery']",0,3,31,Generally Unfavorable,1,5,8,38,12,57,Mixed or Average,5.7,18,41,15,34,11,25
Teenage Mutant Ninja Turtles,Paramount Pictures,"Aug 8, 2014",1 h 41 m,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']",1,10,31,Generally Unfavorable,1,3,17,52,15,45,Mixed or Average,5.1,257,38,210,31,215,32
Battlefield America,Brian & Barrett Pictures,"Jun 1, 2012",1 h 46 m,"['Drama', 'Musical']",0,0,31,Generally Unfavorable,0,0,6,67,3,33,Generally Unfavorable,2.7,6,23,3,12,17,65
Murder of a Cat,Gravitas Ventures,"Dec 5, 2014",1 h 41 m,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",0,0,31,Generally Unfavorable,0,0,4,50,4,50,Generally Unfavorable,2.5,1,25,0,0,3,75
Perfect Stranger,Columbia Pictures,"Apr 13, 2007",1 h 49 m,"['Crime', 'Mystery', 'Thriller']",1,1,31,Generally Unfavorable,3,10,11,35,17,55,Mixed or Average,5.2,9,26,16,46,10,29
Your Highness,Universal Pictures,"Apr 8, 2011",1 h 42 m,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",1,3,31,Generally Unfavorable,2,6,14,42,17,52,Mixed or Average,5.0,66,34,65,34,63,32
ma ma,Oscilloscope,"May 20, 2016",1 h 51 m,['Drama'],1,11,31,Generally Unfavorable,2,12,6,35,9,53,Mixed or Average,5.7,3,33,4,44,2,22
House of 1000 Corpses,Lions Gate Films,"Apr 11, 2003",1 h 29 m,['Horror'],4,10,31,Generally Unfavorable,0,0,8,53,7,47,Mixed or Average,6.0,45,49,27,29,20,22
Countdown,STX Entertainment,"Oct 25, 2019",1 h 30 m,"['Horror', 'Thriller']",0,0,31,Generally Unfavorable,1,6,7,44,8,50,Mixed or Average,4.6,21,30,26,37,23,33
Show Dogs,Eagle Pictures,"May 18, 2018",1 h 32 m,"['Adventure', 'Comedy', 'Crime', 'Family']",0,1,31,Generally Unfavorable,1,7,7,50,6,43,Generally Unfavorable,2.5,6,17,2,6,28,78
They,Miramax Films,"Nov 27, 2002",1 h 29 m,"['Horror', 'Mystery', 'Thriller']",1,2,31,Generally Unfavorable,2,13,6,38,8,50,Mixed or Average,5.7,14,48,5,17,10,34
God Is a Bullet,Selecta Visión,"Jun 23, 2023",2 h 35 m,"['Action', 'Crime', 'Horror', 'Thriller']",0,0,31,Generally Unfavorable,1,11,2,22,6,67,Generally Favorable,6.6,15,56,8,30,4,15
The Garfield Movie,Columbia Pictures,"May 24, 2024",1 h 41 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",2,3,31,Generally Unfavorable,1,3,14,48,14,48,Mixed or Average,5.1,47,34,45,33,45,33
This Means War,Twentieth Century Fox Film Corporation,"Feb 17, 2012",1 h 38 m,"['Action', 'Comedy', 'Romance']",1,5,31,Generally Unfavorable,3,8,18,50,15,42,Mixed or Average,5.9,90,45,69,34,42,21
That's My Boy,Columbia Pictures,"Jun 15, 2012",1 h 56 m,"['Comedy', 'Drama']",3,12,31,Generally Unfavorable,3,11,10,37,14,52,Mixed or Average,4.8,89,36,60,24,98,40
5 Days of War,Anchor Bay Films,"Aug 19, 2011",2 h,"['Action', 'Drama', 'War']",0,0,31,Generally Unfavorable,1,7,6,43,7,50,Overwhelming Dislike,1.6,5,10,7,13,40,77
Pootie Tang,Paramount Pictures,"Jun 29, 2001",1 h 21 m,"['Action', 'Adventure', 'Comedy', 'Musical']",0,1,31,Generally Unfavorable,3,16,4,21,12,63,Generally Favorable,6.6,10,50,8,40,2,10
Antitrust,MGM Distribution,"Jan 12, 2001",1 h 49 m,"['Action', 'Crime', 'Drama', 'Thriller']",2,5,31,Generally Unfavorable,2,7,12,41,15,52,Mixed or Average,5.7,12,39,15,48,4,13
Gossip,Warner Bros. Pictures,"Apr 21, 2000",1 h 30 m,"['Drama', 'Mystery', 'Thriller']",0,3,31,Generally Unfavorable,1,5,10,48,10,48,Generally Favorable,6.7,11,52,8,38,2,10
Death Wish,Metro-Goldwyn-Mayer (MGM),"Mar 2, 2018",1 h 47 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,4,31,Generally Unfavorable,1,3,15,47,16,50,Generally Favorable,6.9,143,63,55,24,29,13
High School,Anchor Bay Films,"Jun 1, 2012",1 h 39 m,['Comedy'],0,0,31,Generally Unfavorable,1,6,6,38,9,56,Generally Favorable,7.3,10,67,4,27,1,7
Pet Sematary: Bloodlines,Paramount+,"Oct 6, 2023",1 h 27 m,"['Fantasy', 'Horror']",1,3,31,Generally Unfavorable,0,0,6,60,4,40,Mixed or Average,4.8,7,29,6,25,11,46
Garden Party,Roadside Attractions,"Jul 11, 2008",1 h 28 m,['Drama'],0,0,31,Generally Unfavorable,1,10,4,40,5,50,Universal Acclaim,9.4,5,100,0,0,0,0
Jacob's Ladder,Vertical Entertainment,"Aug 23, 2019",1 h 29 m,"['Horror', 'Thriller']",0,0,31,Generally Unfavorable,0,0,4,50,4,50,Overwhelming Dislike,1.6,0,0,2,20,8,80
Hellboy,Lionsgate,"Apr 12, 2019",2 h,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",1,8,31,Generally Unfavorable,2,5,23,52,19,43,Mixed or Average,5.3,192,39,155,31,149,30
Oxygono,Picture This! Entertainment,"Nov 18, 2005",1 h 40 m,"['Drama', 'Romance']",1,1,31,Generally Unfavorable,0,0,3,38,5,63,Generally Favorable,7.0,3,60,1,20,1,20
Hounddog,Empire Film Group,"Sep 19, 2008",1 h 42 m,"['Drama', 'Music']",2,3,31,Generally Unfavorable,2,11,6,33,10,56,Universal Acclaim,8.1,14,82,2,12,1,6
Hit by Lightning,Gravitas Ventures,"Oct 31, 2014",1 h 29 m,"['Comedy', 'Crime', 'Romance']",0,0,31,Generally Unfavorable,1,13,2,25,5,63,Generally Favorable,6.7,8,57,3,21,3,21
Envy,DreamWorks Distribution,"Apr 30, 2004",1 h 39 m,['Comedy'],0,3,31,Generally Unfavorable,2,7,12,40,16,53,Mixed or Average,5.8,14,40,13,37,8,23
Monster-in-Law,New Line Cinema,"May 13, 2005",1 h 41 m,"['Comedy', 'Romance']",1,9,31,Generally Unfavorable,4,11,11,29,23,61,Generally Favorable,6.7,30,58,11,21,11,21
Fathers and Daughters,,"Jul 8, 2016",1 h 56 m,['Drama'],0,0,31,Generally Unfavorable,0,0,8,47,9,53,Generally Favorable,7.0,16,70,4,17,3,13
Night Hunter,Saban Films,"Sep 6, 2019",1 h 38 m,"['Action', 'Adventure', 'Crime', 'Thriller']",1,2,31,Generally Unfavorable,0,0,4,40,6,60,Mixed or Average,5.1,8,42,4,21,7,37
Hangman,Lionsgate Home Entertainment,"Dec 22, 2017",1 h 38 m,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",0,0,31,Generally Unfavorable,1,13,1,13,6,75,Mixed or Average,5.1,9,30,11,37,10,33
The Weekend,Strand Releasing,"Nov 3, 2000",1 h 37 m,['Drama'],1,2,31,Generally Unfavorable,1,11,5,56,3,33,Universal Acclaim,8.3,6,86,0,0,1,14
Life or Something Like It,Twentieth Century Fox Film Corporation,"Apr 26, 2002",1 h 43 m,"['Comedy', 'Romance']",0,1,31,Generally Unfavorable,5,16,9,28,18,56,Generally Favorable,7.3,21,70,6,20,3,10
The Starling,Netflix,"Sep 17, 2021",1 h 42 m,"['Comedy', 'Drama']",2,2,31,Generally Unfavorable,1,4,10,43,12,52,Generally Favorable,6.5,13,52,6,24,6,24
Red Dawn,Metro-Goldwyn-Mayer (MGM),"Nov 21, 2012",1 h 33 m,"['Action', 'War']",1,4,31,Generally Unfavorable,1,3,14,42,18,55,Mixed or Average,4.3,54,28,58,30,83,43
First Daughter,Twentieth Century Fox Film Corporation,"Sep 24, 2004",1 h 46 m,"['Comedy', 'Drama', 'Romance']",0,0,31,Generally Unfavorable,0,0,14,58,10,42,Mixed or Average,4.8,2,15,6,46,5,38
Deception,Twentieth Century Fox Film Corporation,"Apr 25, 2008",1 h 47 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",2,3,31,Generally Unfavorable,1,4,10,43,12,52,Mixed or Average,5.6,14,35,16,40,10,25
Creature,Lockjaw Productions,"Sep 9, 2011",1 h 33 m,['Horror'],0,1,31,Generally Unfavorable,1,14,2,29,4,57,Mixed or Average,4.3,3,20,5,33,7,47
The Black Waters of Echo's Pond,Parallel Media,"Apr 9, 2010",1 h 29 m,"['Fantasy', 'Horror', 'Thriller']",0,0,31,Generally Unfavorable,1,14,1,14,5,71,Universal Acclaim,8.1,5,63,3,38,0,0
Blended,Warner Bros. Pictures,"May 23, 2014",1 h 57 m,"['Comedy', 'Romance']",1,8,31,Generally Unfavorable,2,6,14,42,17,52,Mixed or Average,5.6,90,46,52,27,53,27
Inheritance,Vertical Entertainment,"May 22, 2020",1 h 51 m,"['Drama', 'Mystery', 'Thriller']",0,0,31,Generally Unfavorable,2,11,9,47,8,42,Mixed or Average,5.4,9,39,8,35,6,26
The Reckoning,RLJ Entertainment,"Feb 5, 2021",1 h 50 m,"['Adventure', 'Drama', 'Horror']",18,28,31,Generally Unfavorable,0,0,4,57,3,43,Generally Favorable,6.6,7,50,4,29,3,21
