Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Racing Dreams,Hannover House,"May 21, 2010",1 h 33 m,"['Documentary', 'Sport']",3,3,78,Generally Favorable,8,80,2,20,0,0,Generally Favorable,6.2,4,67,0,0,2,33
It Comes at Night,A24,"Jun 9, 2017",1 h 31 m,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1,4,78,Generally Favorable,39,91,3,7,1,2,Generally Favorable,6.2,231,60,83,21,74,19
Please Give,Sony Pictures Classics,"Apr 30, 2010",1 h 30 m,"['Comedy', 'Drama']",2,7,78,Generally Favorable,29,83,5,14,1,3,Generally Favorable,7.4,37,77,10,21,1,2
Hellboy II: The Golden Army,Universal Pictures,"Jul 11, 2008",2 h,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",4,11,78,Generally Favorable,35,97,1,3,0,0,Generally Favorable,7.4,234,76,60,19,15,5
Lumumba,Zeitgeist Films,"Jun 27, 2001",1 h 55 m,"['Biography', 'Drama', 'History', 'War']",2,7,78,Generally Favorable,21,95,1,5,0,0,Generally Unfavorable,3.2,2,40,0,0,3,60
Sketch,Angel Studios,"Aug 6, 2025",1 h 32 m,"['Adventure', 'Comedy', 'Family', 'Fantasy']",1,3,78,Generally Favorable,9,75,2,17,1,8,Mixed or Average,5.9,9,64,1,7,4,29
"Good Luck to You, Leo Grande",Hulu,"Jun 17, 2022",1 h 37 m,"['Comedy', 'Drama']",0,9,78,Generally Favorable,30,88,4,12,0,0,Generally Favorable,7.0,54,72,14,19,7,9
Born Into Brothels: Calcutta's Red Light Kids,HBO/Cinemax Documentary,"Dec 8, 2004",1 h 25 m,"['Documentary', 'Biography', 'News']",5,5,78,Generally Favorable,30,94,2,6,0,0,Generally Favorable,7.5,8,73,2,18,1,9
Putty Hill,Cinema Guild,"Feb 18, 2011",1 h 27 m,['Drama'],2,3,78,Generally Favorable,10,91,1,9,0,0,Mixed or Average,5.6,5,56,1,11,3,33
Breathe,Film Movement,"Sep 11, 2015",1 h 31 m,['Drama'],1,5,78,Generally Favorable,15,88,2,12,0,0,Generally Favorable,6.6,17,68,4,16,4,16
Predator: Killer of Killers,Hulu,"Jun 6, 2025",1 h 30 m,"['Animation', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,0,78,Generally Favorable,14,78,4,22,0,0,Generally Favorable,7.2,122,78,19,12,15,10
John Wick: Chapter 4,Lionsgate,"Mar 24, 2023",2 h 49 m,"['Action', 'Crime', 'Thriller']",4,11,78,Generally Favorable,51,88,7,12,0,0,Generally Favorable,8.0,682,82,106,13,41,5
We Met in Virtual Reality,HBO Documentary Films,"Jul 27, 2022",1 h 31 m,['Documentary'],2,6,78,Generally Favorable,11,100,0,0,0,0,Generally Favorable,6.5,2,50,2,50,0,0
Enys Men,Neon,"Mar 31, 2023",1 h 31 m,"['Fantasy', 'Horror', 'Mystery']",2,3,78,Generally Favorable,25,89,3,11,0,0,Mixed or Average,5.6,4,36,6,55,1,9
Clash,Kino Lorber,"Aug 25, 2017",1 h 37 m,"['Drama', 'Thriller', 'War']",9,11,78,Generally Favorable,12,92,1,8,0,0,Generally Favorable,7.1,9,82,2,18,0,0
Barracuda,Orion Pictures,"Oct 6, 2017",1 h 40 m,"['Drama', 'Music', 'Thriller']",1,4,78,Generally Favorable,7,100,0,0,0,0,Generally Favorable,6.6,4,80,0,0,1,20
Roadrunner: A Film About Anthony Bourdain,Focus Features,"Jul 16, 2021",1 h 58 m,['Documentary'],3,5,78,Generally Favorable,36,92,3,8,0,0,Generally Favorable,6.9,16,80,3,15,1,5
Amanda Knox,Netflix,"Sep 30, 2016",1 h 32 m,"['Documentary', 'Crime']",0,5,78,Generally Favorable,14,82,3,18,0,0,Generally Favorable,6.9,32,76,5,12,5,12
High Flying Bird,Netflix,"Feb 8, 2019",1 h 30 m,"['Drama', 'Sport']",0,5,78,Generally Favorable,19,83,4,17,0,0,Mixed or Average,6.0,23,49,20,43,4,9
The Humans,A24,"Nov 24, 2021",1 h 48 m,['Drama'],2,8,78,Generally Favorable,32,84,5,13,1,3,Mixed or Average,5.7,28,55,10,20,13,25
The Card Counter,Focus Features,"Sep 10, 2021",1 h 49 m,"['Crime', 'Drama', 'Thriller']",2,11,78,Generally Favorable,39,81,9,19,0,0,Generally Favorable,6.4,43,55,28,36,7,9
Beatles '64,Disney+,"Nov 29, 2024",1 h 46 m,"['Documentary', 'Music']",1,4,78,Generally Favorable,10,91,1,9,0,0,Generally Favorable,6.7,13,68,3,16,3,16
5 Broken Cameras,Kino Lorber Films,"May 25, 2012",1 h 30 m,"['Documentary', 'War']",4,6,78,Generally Favorable,14,93,1,7,0,0,Universal Acclaim,8.1,11,69,4,25,1,6
One of Us,Netflix,"Oct 20, 2017",1 h 35 m,['Documentary'],2,4,78,Generally Favorable,9,90,1,10,0,0,Generally Favorable,7.7,11,85,1,8,1,8
Diamond Men,Panorama Entertainment,"Sep 28, 2001",1 h 40 m,['Drama'],3,3,78,Generally Favorable,16,80,4,20,0,0,Mixed or Average,5.3,2,50,1,25,1,25
Punch-Drunk Love,Columbia Pictures,"Oct 11, 2002",1 h 35 m,"['Comedy', 'Drama', 'Romance', 'Thriller']",5,11,78,Generally Favorable,33,89,2,5,2,5,Universal Acclaim,8.1,245,86,31,11,8,3
Dirty Pretty Things,Miramax Films,"Jul 18, 2003",1 h 37 m,"['Crime', 'Drama', 'Thriller']",4,14,78,Generally Favorable,31,89,4,11,0,0,Generally Favorable,7.2,28,72,10,26,1,3
O'Horten,Sony Pictures Classics,"May 22, 2009",1 h 30 m,"['Comedy', 'Drama']",7,19,78,Generally Favorable,17,94,1,6,0,0,Generally Favorable,7.2,4,80,0,0,1,20
The Summit of the Gods,Netflix,"Nov 24, 2021",1 h 35 m,"['Animation', 'Adventure', 'Drama', 'Mystery', 'Sport']",2,5,78,Generally Favorable,12,100,0,0,0,0,Generally Favorable,7.8,16,94,1,6,0,0
Pray the Devil Back to Hell,Balcony Releasing,"Nov 7, 2008",1 h 12 m,['Documentary'],2,4,78,Generally Favorable,15,100,0,0,0,0,Generally Favorable,7.5,2,50,2,50,0,0
Ghost Trail,Music Box Films,"May 30, 2025",1 h 46 m,"['Drama', 'Thriller']",2,9,78,Generally Favorable,8,89,0,0,1,11,Universal Acclaim,8.8,3,75,1,25,0,0
Diego Maradona,Altitude Film Entertainment,"Sep 20, 2019",2 h 10 m,"['Documentary', 'Biography', 'Sport']",1,7,78,Generally Favorable,12,86,2,14,0,0,Universal Acclaim,8.1,33,94,2,6,0,0
The Ballad of Wallis Island,Focus Features,"Mar 28, 2025",1 h 39 m,"['Comedy', 'Drama', 'Music', 'Romance']",0,4,78,Generally Favorable,31,94,1,3,1,3,Generally Favorable,7.6,31,84,4,11,2,5
A Silent Voice,Shochiku Company,"Oct 20, 2017",2 h 10 m,"['Animation', 'Drama']",6,10,78,Generally Favorable,9,90,1,10,0,0,Universal Acclaim,8.8,265,91,18,6,9,3
"I, Daniel Blake",Sundance Selects,"Dec 23, 2016",1 h 40 m,['Drama'],6,17,78,Generally Favorable,29,94,2,6,0,0,Generally Favorable,7.9,85,82,14,13,5,5
The Counterfeiters,Sony Pictures Classics,"Feb 22, 2008",1 h 38 m,"['Crime', 'Drama', 'History', 'War']",3,10,78,Generally Favorable,23,100,0,0,0,0,Generally Favorable,7.8,27,82,6,18,0,0
Roman Polanski: Wanted and Desired,THINKFilm,"Jul 11, 2008",1 h 39 m,"['Documentary', 'Crime']",3,9,78,Generally Favorable,14,88,2,13,0,0,Generally Favorable,6.8,5,83,0,0,1,17
After the Wedding,IFC Films,"Mar 30, 2007",2 h,['Drama'],2,16,78,Generally Favorable,28,97,1,3,0,0,Generally Favorable,7.4,25,83,2,7,3,10
Morvern Callar,Cowboy Pictures,"Dec 20, 2002",1 h 37 m,['Drama'],4,13,78,Generally Favorable,23,96,0,0,1,4,Generally Favorable,6.5,12,55,8,36,2,9
The Dark Knight Rises,Warner Bros. Pictures,"Jul 20, 2012",2 h 45 m,"['Action', 'Crime', 'Drama', 'Thriller']",12,35,78,Generally Favorable,37,82,6,13,2,4,Universal Acclaim,8.5,4.7k,87,413,8,305,6
The Lost City of Z,Amazon Studios,"Apr 14, 2017",2 h 21 m,"['Adventure', 'Biography', 'Drama', 'History']",5,23,78,Generally Favorable,38,86,5,11,1,2,Generally Favorable,7.0,177,66,71,27,19,7
Girl Picture,Strand Releasing,"Aug 12, 2022",1 h 40 m,"['Drama', 'Romance']",7,13,78,Generally Favorable,15,88,2,12,0,0,Generally Favorable,6.3,5,71,1,14,1,14
The Devil's Backbone,Sony Pictures Classics,"Nov 21, 2001",1 h 46 m,"['Drama', 'Horror', 'Thriller']",3,9,78,Generally Favorable,29,97,1,3,0,0,Generally Favorable,7.5,82,86,6,6,7,7
Avengers: Endgame,Walt Disney Studios Motion Pictures,"Apr 26, 2019",3 h 1 m,"['Action', 'Adventure', 'Sci-Fi']",14,31,78,Generally Favorable,53,93,3,5,1,2,Universal Acclaim,8.3,4.7k,84,448,8,448,8
A Time for Drunken Horses,Shooting Gallery,"Oct 27, 2000",1 h 20 m,"['Drama', 'War']",5,6,78,Generally Favorable,22,92,2,8,0,0,Generally Favorable,7.7,10,83,0,0,2,17
Donbass,,"Jan 11, 2019",2 h 2 m,['Drama'],6,12,78,Generally Favorable,16,94,1,6,0,0,Mixed or Average,6.0,4,57,2,29,1,14
The Guard,Sony Pictures Classics,"Jul 29, 2011",1 h 36 m,"['Comedy', 'Crime', 'Thriller']",8,14,78,Generally Favorable,27,93,2,7,0,0,Generally Favorable,7.3,112,74,31,20,9,6
Bathtubs Over Broadway,Focus Features,"Nov 30, 2018",1 h 27 m,"['Documentary', 'Comedy', 'Music']",4,6,78,Generally Favorable,11,100,0,0,0,0,Generally Favorable,6.3,5,83,0,0,1,17
Blue Ruin,Picturehouse Entertainment,"Apr 25, 2014",1 h 30 m,"['Crime', 'Drama', 'Thriller']",3,5,78,Generally Favorable,29,88,4,12,0,0,Generally Favorable,7.4,134,82,26,16,4,2
Ryuichi Sakamoto: Coda,MUBI,"Jul 6, 2018",1 h 40 m,"['Documentary', 'Music']",2,6,78,Generally Favorable,11,85,2,15,0,0,Generally Favorable,7.4,7,78,1,11,1,11
The People's Joker,Altered Innocence,"Apr 5, 2024",1 h 32 m,['Comedy'],2,7,78,Generally Favorable,21,91,2,9,0,0,Mixed or Average,4.2,20,38,6,11,27,51
Ex Machina,Universal Pictures,"Apr 10, 2015",1 h 48 m,"['Drama', 'Sci-Fi', 'Thriller']",3,19,78,Generally Favorable,36,86,6,14,0,0,Generally Favorable,7.9,1.2k,85,152,11,61,4
Oldboy,Tartan,"Mar 25, 2005",2 h,"['Action', 'Drama', 'Mystery', 'Thriller']",14,20,78,Generally Favorable,27,82,5,15,1,3,Universal Acclaim,8.6,576,90,33,5,29,5
Saloum,IFC Midnight,"Sep 2, 2022",1 h 24 m,"['Action', 'Horror', 'Thriller']",1,3,78,Generally Favorable,11,100,0,0,0,0,Generally Favorable,6.9,11,79,1,7,2,14
The Tribe,Drafthouse Films,"Jun 17, 2015",2 h 12 m,"['Crime', 'Drama']",6,8,78,Generally Favorable,21,78,4,15,2,7,Generally Favorable,7.5,33,73,5,11,7,16
The Sisters Brothers,Annapurna Pictures,"Sep 21, 2018",2 h 1 m,"['Drama', 'Western']",9,15,78,Generally Favorable,40,91,4,9,0,0,Generally Favorable,7.1,107,72,35,23,7,5
La Ciénaga,Cowboy Booking International,"Oct 3, 2001",1 h 43 m,"['Comedy', 'Drama']",9,14,78,Generally Favorable,15,83,3,17,0,0,Generally Favorable,6.7,3,50,2,33,1,17
The Real Dirt on Farmer John,CAVU Releasing,"Jan 20, 2006",1 h 22 m,['Documentary'],4,4,78,Generally Favorable,11,100,0,0,0,0,Generally Favorable,7.0,4,80,0,0,1,20
Harry Potter and the Half-Blood Prince,Warner Bros. Pictures,"Jul 15, 2009",2 h 33 m,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']",2,12,78,Generally Favorable,31,86,5,14,0,0,Generally Favorable,7.6,768,79,166,17,38,4
Zootopia,Walt Disney Studios Motion Pictures,"Mar 4, 2016",1 h 48 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",8,13,78,Generally Favorable,39,91,4,9,0,0,Universal Acclaim,8.6,1.6k,92,99,6,45,3
The Remarkable Life of Ibelin,Netflix,"Oct 25, 2024",1 h 46 m,"['Documentary', 'Animation', 'Biography']",4,14,78,Generally Favorable,14,82,3,18,0,0,Universal Acclaim,8.4,31,89,1,3,3,9
The Velvet Queen,Oscilloscope Laboratories,"Dec 22, 2021",1 h 32 m,['Documentary'],3,6,78,Generally Favorable,10,100,0,0,0,0,Generally Favorable,6.8,3,75,1,25,0,0
Best in Show,Warner Bros. Domestic Television Distribution,"Sep 27, 2000",1 h 30 m,['Comedy'],6,9,78,Generally Favorable,32,97,1,3,0,0,Generally Favorable,7.3,48,80,8,13,4,7
Innocence,Leisure Time Features,"Oct 21, 2005",2 h 2 m,"['Drama', 'Mystery']",6,6,78,Generally Favorable,12,92,1,8,0,0,Universal Acclaim,9.2,6,100,0,0,0,0
I'm Your Man,Bleecker Street Media,"Sep 24, 2021",1 h 45 m,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",7,10,78,Generally Favorable,24,92,2,8,0,0,Generally Favorable,7.3,27,75,8,22,1,3
The Eight Mountains,Janus Films,"Apr 28, 2023",2 h 27 m,['Drama'],8,20,78,Generally Favorable,23,82,5,18,0,0,Generally Favorable,7.2,14,70,5,25,1,5
A Love Song,Bleecker Street,"Jul 29, 2022",1 h 21 m,['Romance'],4,8,78,Generally Favorable,23,92,2,8,0,0,Generally Favorable,6.7,6,43,8,57,0,0
Non-Fiction,Playtime,"May 3, 2019",1 h 48 m,"['Comedy', 'Drama', 'Romance']",3,5,78,Generally Favorable,26,90,3,10,0,0,Generally Favorable,7.2,14,64,8,36,0,0
Much Ado About Nothing,Lionsgate,"Jun 7, 2013",1 h 49 m,"['Comedy', 'Drama', 'Romance']",1,3,78,Generally Favorable,34,92,3,8,0,0,Generally Favorable,7.5,52,76,11,16,5,7
The Breadwinner,GKIDS,"Nov 17, 2017",1 h 34 m,"['Animation', 'Drama', 'War']",1,12,78,Generally Favorable,18,90,1,5,1,5,Generally Favorable,8.0,77,87,9,10,3,3
Up and Down,Sony Pictures Classics,"Feb 25, 2005",1 h 48 m,"['Comedy', 'Drama']",6,16,78,Generally Favorable,24,89,3,11,0,0,Mixed or Average,5.8,6,60,1,10,3,30
Endless Poetry,,"Jul 14, 2017",2 h 8 m,"['Biography', 'Drama', 'Fantasy']",1,3,78,Generally Favorable,17,89,2,11,0,0,Generally Favorable,6.9,12,67,4,22,2,11
Spontaneous,Paramount Pictures,"Oct 2, 2020",1 h 41 m,"['Comedy', 'Drama', 'Horror', 'Romance']",1,3,78,Generally Favorable,7,100,0,0,0,0,Generally Favorable,6.5,29,62,8,17,10,21
Did You Wonder Who Fired the Gun?,Grasshopper Film,"Feb 28, 2018",1 h 30 m,['Documentary'],1,3,78,Generally Favorable,9,82,2,18,0,0,Mixed or Average,5.7,3,43,3,43,1,14
Beach Rats,,"Aug 25, 2017",1 h 38 m,['Drama'],3,8,78,Generally Favorable,24,83,5,17,0,0,Generally Favorable,6.5,34,64,10,19,9,17
The Last Mistress,IFC Films,"Jun 27, 2008",1 h 44 m,"['Drama', 'Romance']",0,3,78,Generally Favorable,20,80,5,20,0,0,Generally Favorable,7.0,3,75,1,25,0,0
The Saddest Music in the World,IFC Films,"Apr 30, 2004",1 h 40 m,"['Comedy', 'Musical']",5,10,78,Generally Favorable,29,88,4,12,0,0,Generally Favorable,7.5,3,75,1,25,0,0
Barbarian,20th Century Studios,"Sep 9, 2022",1 h 42 m,"['Horror', 'Mystery', 'Thriller']",1,22,78,Generally Favorable,35,92,3,8,0,0,Generally Favorable,6.8,231,68,68,20,39,12
Tracks,"Weinstein Company, The","Sep 19, 2014",1 h 52 m,"['Adventure', 'Biography', 'Drama']",1,12,78,Generally Favorable,27,79,7,21,0,0,Generally Favorable,7.3,29,71,9,22,3,7
The Princess of Montpensier,IFC Films,"Apr 15, 2011",2 h 19 m,"['Action', 'Drama', 'History', 'Romance', 'War']",2,10,78,Generally Favorable,18,90,2,10,0,0,Generally Favorable,6.6,8,67,2,17,2,17
The Social Dilemma,Netflix,"Sep 9, 2020",1 h 29 m,"['Documentary', 'Drama']",3,11,78,Generally Favorable,9,100,0,0,0,0,Generally Favorable,7.6,84,82,12,12,6,6
We're All Going to the World's Fair,Utopia,"Apr 15, 2022",1 h 26 m,"['Drama', 'Horror']",2,6,78,Generally Favorable,22,92,2,8,0,0,Mixed or Average,5.3,12,46,6,23,8,31
Sorry to Bother You,Annapurna Pictures,"Jul 6, 2018",1 h 51 m,"['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",4,13,78,Generally Favorable,45,88,4,8,2,4,Generally Favorable,7.0,179,70,39,15,36,14
The Case Against 8,HBO Documentary Films,"Jun 6, 2014",1 h 49 m,"['Documentary', 'Biography', 'News']",4,7,78,Generally Favorable,9,75,3,25,0,0,Generally Favorable,7.5,3,75,1,25,0,0
Away,Subliminal Films (II),"Nov 29, 2019",1 h 15 m,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Mystery']",3,4,78,Generally Favorable,6,86,1,14,0,0,Mixed or Average,5.8,2,40,2,40,1,20
1917,Universal Pictures,"Dec 25, 2019",1 h 59 m,"['Action', 'Drama', 'War']",10,29,78,Generally Favorable,49,86,7,12,1,2,Universal Acclaim,8.3,957,90,77,7,33,3
A Simple Life,China Lion Film Distribution,"Apr 12, 2012",1 h 58 m,['Drama'],13,20,78,Generally Favorable,10,91,1,9,0,0,Generally Favorable,7.9,15,94,0,0,1,6
Kedi,Oscilloscope,"Feb 10, 2017",1 h 20 m,['Documentary'],3,8,78,Generally Favorable,19,83,4,17,0,0,Universal Acclaim,8.2,42,86,6,12,1,2
Love Exposure,Olive Films,"Sep 2, 2011",3 h 57 m,"['Action', 'Comedy', 'Drama', 'Romance', 'Thriller']",9,10,78,Generally Favorable,8,73,3,27,0,0,Universal Acclaim,8.4,31,86,2,6,3,8
Waste Land,Arthouse Films,"Oct 29, 2010",1 h 30 m,['Documentary'],5,7,78,Generally Favorable,19,95,1,5,0,0,Universal Acclaim,8.9,19,95,1,5,0,0
Goldstone,Lightyear Entertainment,"Mar 2, 2018",1 h 50 m,"['Action', 'Crime', 'Mystery', 'Thriller']",9,20,78,Generally Favorable,10,100,0,0,0,0,Generally Favorable,7.1,12,71,5,29,0,0
Limbo,Music Box Films,"Mar 22, 2024",1 h 48 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",9,18,78,Generally Favorable,13,87,2,13,0,0,Generally Favorable,6.3,26,65,9,23,5,13
The Substance,MUBI,"Sep 20, 2024",2 h 20 m,"['Drama', 'Horror', 'Sci-Fi']",7,22,78,Generally Favorable,49,86,6,11,2,4,Generally Favorable,7.2,646,75,122,14,98,11
Ça commence aujourd'hui,Facets Multimedia Distribution,"Sep 8, 2000",1 h 57 m,['Drama'],5,9,78,Generally Favorable,12,92,1,8,0,0,Mixed or Average,5.9,2,29,5,71,0,0
Last Orders,Columbia TriStar Home Video,"Dec 7, 2001",1 h 49 m,['Drama'],2,3,78,Generally Favorable,25,81,5,16,1,3,Mixed or Average,6.0,4,44,3,33,2,22
Afghan Star,HBO Documentary Films,"Jun 26, 2009",1 h 27 m,"['Documentary', 'Music']",3,5,78,Generally Favorable,16,94,1,6,0,0,Generally Favorable,6.6,2,40,3,60,0,0
Logan Lucky,ARP Sélection,"Aug 18, 2017",1 h 58 m,"['Action', 'Comedy', 'Crime', 'Drama']",2,3,78,Generally Favorable,47,92,2,4,2,4,Generally Favorable,6.9,255,71,74,21,31,9
Paradise: Hope,Strand Releasing,"Dec 6, 2013",1 h 32 m,['Drama'],0,2,78,Generally Favorable,15,94,1,6,0,0,Mixed or Average,6.0,9,43,7,33,5,24
The Aura,IFC First Take,"Nov 17, 2006",2 h 14 m,"['Crime', 'Drama', 'Thriller']",9,13,78,Generally Favorable,18,95,1,5,0,0,Generally Favorable,6.9,7,78,0,0,2,22
The Starling Girl,Bleecker Street,"May 12, 2023",1 h 56 m,['Drama'],1,3,78,Generally Favorable,18,90,2,10,0,0,Generally Favorable,6.9,14,67,6,29,1,5
High Life,A24,"Apr 5, 2019",1 h 53 m,"['Drama', 'Sci-Fi', 'Thriller']",1,14,78,Generally Favorable,35,83,6,14,1,2,Generally Favorable,6.1,89,55,36,22,37,23
Nosferatu,Focus Features,"Dec 25, 2024",2 h 12 m,"['Fantasy', 'Horror', 'Mystery']",5,26,78,Generally Favorable,48,81,10,17,1,2,Generally Favorable,7.0,430,70,106,17,74,12
2046,Sony Pictures Classics,"Aug 5, 2005",2 h 9 m,"['Drama', 'Romance', 'Sci-Fi']",9,32,78,Generally Favorable,27,79,7,21,0,0,Generally Favorable,7.9,69,90,6,8,2,3
The Bee Gees: How Can You Mend a Broken Heart,HBO Documentary Films,"Dec 12, 2020",1 h 51 m,"['Documentary', 'Biography', 'Music']",3,8,78,Generally Favorable,11,92,1,8,0,0,Universal Acclaim,8.2,17,85,3,15,0,0
A Quiet Passion,Music Box Films,"Apr 14, 2017",2 h 5 m,"['Biography', 'Drama']",1,14,78,Generally Favorable,23,74,8,26,0,0,Generally Favorable,6.3,25,54,12,26,9,20
Pusher II: With Blood On My Hands,Magnolia Pictures,"Aug 18, 2006",1 h 40 m,"['Action', 'Crime', 'Drama']",3,17,78,Generally Favorable,8,100,0,0,0,0,Generally Favorable,7.8,27,87,3,10,1,3
Kung Fu Hustle,Sony Pictures Classics,"Apr 8, 2005",1 h 35 m,"['Action', 'Comedy', 'Fantasy']",12,28,78,Generally Favorable,34,89,3,8,1,3,Universal Acclaim,8.1,147,88,12,7,9,5
Meru,Music Box Films,"Aug 14, 2015",1 h 27 m,"['Documentary', 'Sport']",4,7,77,Generally Favorable,14,88,2,13,0,0,Universal Acclaim,8.5,23,92,2,8,0,0
The Personal History of David Copperfield,Walt Disney Studios Motion Pictures,"Aug 28, 2020",1 h 59 m,"['Comedy', 'Drama']",6,16,77,Generally Favorable,33,85,5,13,1,3,Mixed or Average,5.1,24,38,19,30,20,32
Rita Moreno: Just a Girl Who Decided to Go for It,Roadside Attractions,"Jun 18, 2021",1 h 29 m,"['Documentary', 'Biography']",3,4,77,Generally Favorable,17,89,2,11,0,0,Generally Favorable,7.3,5,71,2,29,0,0
Clemency,Neon,"Dec 27, 2019",1 h 52 m,['Drama'],0,12,77,Generally Favorable,29,91,3,9,0,0,Generally Favorable,6.7,22,67,8,24,3,9
Fancy Dance,Apple Original Films,"Jun 21, 2024",1 h 30 m,['Drama'],4,7,77,Generally Favorable,23,92,2,8,0,0,Mixed or Average,5.6,9,43,8,38,4,19
The Aviator,Miramax Films,"Dec 17, 2004",2 h 50 m,"['Biography', 'Drama']",13,33,77,Generally Favorable,36,88,5,12,0,0,Generally Favorable,7.9,303,85,44,12,9,3
Panic,Roxie Releasing,"Jan 12, 2001",1 h 28 m,"['Comedy', 'Crime', 'Drama']",0,2,77,Generally Favorable,21,88,3,13,0,0,Generally Favorable,6.8,8,57,4,29,2,14
A Secret Love,Netflix,"Apr 29, 2020",1 h 21 m,"['Documentary', 'Biography', 'Drama', 'Romance']",1,4,77,Generally Favorable,12,100,0,0,0,0,Generally Favorable,7.6,17,77,4,18,1,5
Till,Forum Hungary,"Oct 14, 2022",2 h 10 m,"['Biography', 'Crime', 'Drama', 'History']",5,23,77,Generally Favorable,42,88,6,13,0,0,Generally Favorable,6.6,27,64,9,21,6,14
Hukkle,Home Vision Entertainment (HVE),"Nov 14, 2003",1 h 18 m,"['Crime', 'Mystery', 'Drama']",9,9,77,Generally Favorable,17,89,2,11,0,0,Generally Favorable,7.3,3,75,0,0,1,25
Voyage of Time: The IMAX Experience,IMAX,"Oct 7, 2016",44 m,"['Documentary', 'Animation']",0,1,77,Generally Favorable,9,82,2,18,0,0,Generally Favorable,6.9,7,70,1,10,2,20
Asia,Menemsha Films,"Jun 11, 2021",1 h 25 m,['Drama'],15,20,77,Generally Favorable,5,71,2,29,0,0,Mixed or Average,5.0,2,40,2,40,1,20
Have a Nice Day,Strand Releasing,"Jan 26, 2018",1 h 17 m,"['Animation', 'Comedy', 'Crime', 'Drama']",3,5,77,Generally Favorable,14,88,2,13,0,0,Generally Favorable,6.3,7,64,2,18,2,18
Zero Days,Magnolia Pictures,"Jul 8, 2016",1 h 56 m,['Documentary'],1,5,77,Generally Favorable,20,87,3,13,0,0,Generally Favorable,7.6,30,75,7,18,3,8
Nope,Universal Pictures,"Jul 22, 2022",2 h 15 m,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",12,35,77,Generally Favorable,54,84,9,14,1,2,Generally Favorable,6.3,322,59,131,24,95,17
They'll Love Me When I'm Dead,Netflix,"Nov 2, 2018",1 h 38 m,"['Documentary', 'Biography']",2,4,77,Generally Favorable,16,89,2,11,0,0,Generally Favorable,8.0,8,80,2,20,0,0
Finding Dory,Walt Disney Studios Motion Pictures,"Jun 17, 2016",1 h 37 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']",4,14,77,Generally Favorable,45,94,3,6,0,0,Generally Favorable,7.2,697,74,167,18,72,8
Rescue Dawn,Metro-Goldwyn-Mayer (MGM),"Jul 4, 2007",2 h 6 m,"['Adventure', 'Biography', 'War']",1,5,77,Generally Favorable,33,92,3,8,0,0,Generally Favorable,7.4,69,80,14,16,3,3
Human Flow,Mars Distribution,"Oct 13, 2017",2 h 20 m,['Documentary'],6,10,77,Generally Favorable,21,95,1,5,0,0,Generally Favorable,6.2,8,62,3,23,2,15
Happy Feet,Village Roadshow Entertainment,"Nov 17, 2006",1 h 48 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']",3,7,77,Generally Favorable,26,87,4,13,0,0,Generally Favorable,6.5,131,59,58,26,33,15
Jiro Dreams of Sushi,Magnolia Pictures,"Mar 9, 2012",1 h 21 m,['Documentary'],2,4,77,Generally Favorable,25,93,2,7,0,0,Generally Favorable,7.9,53,85,7,11,2,3
Longlegs,Neon,"Jul 12, 2024",1 h 41 m,"['Crime', 'Horror', 'Mystery', 'Thriller']",4,17,77,Generally Favorable,45,87,4,8,3,6,Generally Favorable,6.3,262,57,115,25,81,18
The Dark Horse,Broad Green Pictures,"Apr 1, 2016",2 h 4 m,"['Biography', 'Drama']",10,21,77,Generally Favorable,18,90,2,10,0,0,Generally Favorable,7.0,15,79,1,5,3,16
Seduced and Abandoned,Home Box Office (HBO),"Oct 18, 2013",1 h 38 m,['Documentary'],0,0,77,Generally Favorable,7,88,1,13,0,0,Universal Acclaim,8.1,7,88,1,13,0,0
The Gift,Huayi Brothers Media,"Aug 7, 2015",1 h 48 m,"['Drama', 'Mystery', 'Thriller']",2,6,77,Generally Favorable,29,94,2,6,0,0,Generally Favorable,7.5,312,80,61,16,16,4
Every Body,Focus Features,"Jun 30, 2023",1 h 32 m,['Documentary'],1,3,77,Generally Favorable,16,94,1,6,0,0,Generally Unfavorable,3.6,11,38,1,3,17,59
I Killed My Mother,Kino Lorber,"Jul 30, 2010",1 h 36 m,"['Drama', 'Romance']",10,14,77,Generally Favorable,9,100,0,0,0,0,Generally Favorable,7.7,58,78,10,14,6,8
