Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Rumours,Bleecker Street Media,"Oct 18, 2024",1 h 43 m,"['Comedy', 'Drama', 'Horror']",1,8,69,Generally Favorable,21,68,10,32,0,0,Mixed or Average,5.2,10,45,6,27,6,27
The Girl Next Door,Indican Pictures,"Apr 14, 2000",1 h 22 m,['Documentary'],0,1,69,Generally Favorable,10,91,1,9,0,0,Mixed or Average,5.7,5,50,3,30,2,20
The Dangerous Lives of Altar Boys,THINKFilm,"Jun 14, 2002",1 h 44 m,"['Comedy', 'Drama']",2,2,69,Generally Favorable,19,61,12,39,0,0,Generally Favorable,7.2,7,78,1,11,1,11
What Will People Say,Kino Lorber,"Jul 13, 2018",1 h 46 m,['Drama'],11,16,69,Generally Favorable,11,73,4,27,0,0,Generally Favorable,7.0,6,67,3,33,0,0
How to Make Money Selling Drugs,Tribeca Film,"Jun 26, 2013",1 h 36 m,"['Documentary', 'Crime']",3,3,69,Generally Favorable,14,78,3,17,1,6,Universal Acclaim,9.0,81,92,0,0,7,8
The Trip to Greece,IFC Films,"May 22, 2020",1 h 52 m,"['Comedy', 'Drama']",0,1,69,Generally Favorable,27,87,4,13,0,0,Mixed or Average,5.7,3,30,5,50,2,20
Gabriel and the Mountain,Strand Releasing,"Jun 15, 2018",2 h 11 m,"['Adventure', 'Biography', 'Drama', 'Romance']",4,10,69,Generally Favorable,7,78,1,11,1,11,Generally Favorable,7.3,3,75,1,25,0,0
Moffie,IFC Films,"Apr 9, 2021",1 h 44 m,"['Drama', 'Romance', 'War']",0,10,69,Generally Favorable,10,83,0,0,2,17,Generally Favorable,6.9,6,67,3,33,0,0
Chronicle,Twentieth Century Fox Film Corporation,"Feb 3, 2012",1 h 24 m,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2,5,69,Generally Favorable,24,77,6,19,1,3,Generally Favorable,7.3,482,77,97,16,45,7
Arthur Christmas,Columbia Pictures,"Nov 23, 2011",1 h 40 m,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",1,9,69,Generally Favorable,25,78,6,19,1,3,Generally Favorable,7.5,125,81,22,14,8,5
The Other Dream Team,The Film Arcade,"Sep 28, 2012",1 h 29 m,"['Documentary', 'Sport']",0,3,69,Generally Favorable,11,73,4,27,0,0,Universal Acclaim,8.8,7,78,2,22,0,0
Into the Woods,Walt Disney Studios Motion Pictures,"Dec 25, 2014",2 h 5 m,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",2,13,69,Generally Favorable,31,76,10,24,0,0,Mixed or Average,6.0,224,52,120,28,86,20
Chronic,Monument Releasing,"Sep 23, 2016",1 h 33 m,['Drama'],2,5,69,Generally Favorable,11,65,6,35,0,0,Generally Favorable,6.8,8,62,5,38,0,0
What They Had,Bleecker Street Media,"Oct 19, 2018",1 h 41 m,['Drama'],3,5,69,Generally Favorable,18,72,6,24,1,4,Generally Favorable,6.7,15,71,6,29,0,0
Blue Jay,"Orchard, The","Oct 7, 2016",1 h 20 m,"['Drama', 'Romance']",0,1,69,Generally Favorable,13,81,3,19,0,0,Generally Favorable,7.7,31,78,9,23,0,0
The Day the Earth Blew Up: A Looney Tunes Movie,Ketchup Entertainment,"Mar 14, 2025",1 h 31 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",0,0,69,Generally Favorable,12,80,2,13,1,7,Generally Favorable,7.6,34,81,4,10,4,10
Leto,Gunpowder & Sky,"Jun 7, 2019",2 h 6 m,"['Biography', 'Drama', 'History', 'Music', 'Romance']",8,23,69,Generally Favorable,13,76,4,24,0,0,Generally Favorable,7.6,12,71,5,29,0,0
I Used to Be Darker,Strand Releasing,"Oct 4, 2013",1 h 30 m,"['Drama', 'Music']",1,4,69,Generally Favorable,7,70,3,30,0,0,Mixed or Average,4.6,3,38,2,25,3,38
Captain Underpants: The First Epic Movie,Twentieth Century Fox Film Corporation,"Jun 2, 2017",1 h 29 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",3,8,69,Generally Favorable,19,76,5,20,1,4,Generally Favorable,7.0,139,68,48,24,16,8
The Boy from Medellín,Amazon Prime Video,"May 7, 2021",1 h 30 m,"['Documentary', 'Biography', 'Music']",0,1,69,Generally Favorable,5,63,3,38,0,0,Mixed or Average,4.5,1,25,1,25,2,50
Predestination,Stage 6 Films,"Jan 9, 2015",1 h 37 m,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",7,22,69,Generally Favorable,21,75,6,21,1,4,Generally Favorable,7.5,276,80,49,14,18,5
Everyday Sunshine: The Story of Fishbone,Pale Griot Films,"Oct 7, 2011",1 h 47 m,"['Documentary', 'Music']",2,3,69,Generally Favorable,14,88,2,13,0,0,Universal Acclaim,10.0,4,100,0,0,0,0
Asako I & II,Bitters End,"May 17, 2019",1 h 59 m,"['Drama', 'Romance']",3,4,69,Generally Favorable,14,70,5,25,1,5,Generally Favorable,7.3,6,60,4,40,0,0
The Last Winter,Antidote Films (I),"Sep 21, 2007",1 h 41 m,"['Horror', 'Mystery', 'Thriller']",0,1,69,Generally Favorable,13,76,2,12,2,12,Mixed or Average,5.1,5,42,3,25,4,33
Chicken with Plums,Sony Pictures Classics,"Aug 17, 2012",1 h 33 m,"['Comedy', 'Drama']",2,6,69,Generally Favorable,18,75,5,21,1,4,Generally Favorable,7.2,10,77,2,15,1,8
Lover for a Day,MUBI,"Jan 12, 2018",1 h 16 m,['Drama'],2,4,69,Generally Favorable,11,79,3,21,0,0,Generally Favorable,7.7,5,71,2,29,0,0
Tenet,Warner Bros. Pictures,"Sep 3, 2020",2 h 30 m,"['Action', 'Sci-Fi', 'Thriller']",2,12,69,Generally Favorable,33,66,17,34,0,0,Generally Favorable,7.3,1.1k,71,242,15,208,13
The Eyes of Tammy Faye,Lions Gate Films,"Jul 21, 2000",1 h 19 m,"['Documentary', 'Biography']",3,4,69,Generally Favorable,26,90,2,7,1,3,Generally Favorable,6.2,6,43,7,50,1,7
"O Brother, Where Art Thou?",Buena Vista Pictures,"Dec 22, 2000",1 h 46 m,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Music']",1,9,69,Generally Favorable,23,77,4,13,3,10,Generally Favorable,7.6,182,78,40,17,11,5
One Piece Film: Red,Crunchyroll,"Nov 4, 2022",1 h 55 m,"['Animation', 'Action', 'Adventure']",2,7,69,Generally Favorable,5,63,3,38,0,0,Generally Favorable,7.0,49,70,10,14,11,16
Climax,A24,"Mar 1, 2019",1 h 37 m,"['Drama', 'Horror', 'Music', 'Thriller']",4,10,69,Generally Favorable,24,65,11,30,2,5,Generally Favorable,7.2,133,72,29,16,22,12
Wendell & Wild,Netflix,"Oct 21, 2022",1 h 45 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror']",2,8,69,Generally Favorable,22,71,9,29,0,0,Generally Favorable,6.3,23,55,13,31,6,14
Solitary Man,Anchor Bay Entertainment,"May 21, 2010",1 h 30 m,"['Comedy', 'Drama', 'Romance']",2,3,69,Generally Favorable,25,81,6,19,0,0,Mixed or Average,5.3,12,33,17,47,7,19
Bastards,Sundance Selects,"Oct 23, 2013",1 h 40 m,"['Drama', 'Romance']",1,3,69,Generally Favorable,11,65,6,35,0,0,Mixed or Average,5.5,4,33,4,33,4,33
The Bank Job,Lionsgate,"Mar 7, 2008",1 h 51 m,"['Crime', 'Thriller']",0,3,69,Generally Favorable,25,78,7,22,0,0,Generally Favorable,7.4,86,75,27,24,1,1
Finding 'Ohana,Netflix,"Jan 29, 2021",2 h 3 m,"['Action', 'Adventure', 'Comedy', 'Family']",1,3,69,Generally Favorable,5,71,2,29,0,0,Generally Favorable,6.5,4,50,2,25,2,25
Nathalie...,Koch Lorber Films,"Apr 14, 2006",1 h 40 m,"['Drama', 'Romance']",0,2,69,Generally Favorable,9,82,2,18,0,0,Generally Favorable,6.2,6,60,1,10,3,30
Talk to Me,Focus Features,"Jul 13, 2007",1 h 58 m,"['Biography', 'Drama', 'History', 'Music', 'War']",5,13,69,Generally Favorable,24,73,9,27,0,0,Generally Favorable,6.3,9,60,5,33,1,7
The Birth of a Nation,Fox Searchlight Pictures,"Oct 7, 2016",2 h,"['Biography', 'Drama', 'History']",1,15,69,Generally Favorable,36,72,13,26,1,2,Mixed or Average,5.5,63,50,23,18,40,32
Even the Rain (Tambien la Lluvia),Vitagraph Films,"Feb 11, 2011",1 h 43 m,"['Drama', 'History']",12,25,69,Generally Favorable,15,75,5,25,0,0,Generally Favorable,7.8,21,91,1,4,1,4
The Death of Dick Long,A24,"Sep 27, 2019",1 h 40 m,"['Comedy', 'Crime', 'Drama']",4,5,69,Generally Favorable,16,76,3,14,2,10,Generally Favorable,6.1,7,41,8,47,2,12
Huda's Salon,IFC Films,"Mar 4, 2022",1 h 31 m,"['Drama', 'Thriller']",1,4,69,Generally Favorable,11,58,8,42,0,0,Mixed or Average,6.0,3,50,2,33,1,17
Blink,National Geographic,"Oct 4, 2024",1 h 24 m,['Documentary'],3,6,69,Generally Favorable,7,78,2,22,0,0,Generally Favorable,7.0,5,83,0,0,1,17
Femme,Utopia,"Mar 22, 2024",1 h 39 m,"['Drama', 'Thriller']",6,17,69,Generally Favorable,11,79,3,21,0,0,Generally Favorable,7.8,16,89,2,11,0,0
Spider-Man: Far from Home,Columbia Pictures,"Jul 2, 2019",2 h 9 m,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",5,13,69,Generally Favorable,39,71,16,29,0,0,Generally Favorable,7.3,1.3k,74,315,17,160,9
Tell Me Who I Am,Netflix,"Oct 18, 2019",1 h 25 m,"['Documentary', 'Drama', 'Mystery']",0,3,69,Generally Favorable,9,82,2,18,0,0,Generally Favorable,7.5,16,73,3,14,3,14
The Elephant in the Living Room,"""DIA"" Productions GmbH & Co. KG","Apr 8, 2011",1 h 36 m,['Documentary'],3,3,69,Generally Favorable,9,82,2,18,0,0,Generally Favorable,6.5,3,75,0,0,1,25
The Challenge,Kino Lorber,"Sep 8, 2017",1 h 9 m,['Documentary'],2,7,69,Generally Favorable,6,86,1,14,0,0,Generally Unfavorable,2.0,0,0,1,20,4,80
Out in the Dark,Breaking Glass Pictures,"Sep 27, 2013",1 h 36 m,"['Crime', 'Drama', 'Romance', 'Thriller']",5,8,69,Generally Favorable,8,67,4,33,0,0,Universal Acclaim,8.4,16,84,2,11,1,5
The Seven Five,IFC Films,"May 7, 2015",1 h 44 m,"['Documentary', 'Biography', 'Crime', 'History']",0,2,69,Generally Favorable,8,73,2,18,1,9,Generally Favorable,6.9,5,71,0,0,2,29
Space Station 3D,IMAX,"Apr 19, 2002",47 m,['Documentary'],1,2,69,Generally Favorable,9,69,4,31,0,0,Universal Acclaim,8.1,5,71,2,29,0,0
Zero Day,Avatar Films,"Aug 3, 2003",1 h 32 m,['Drama'],5,5,69,Generally Favorable,11,79,3,21,0,0,Mixed or Average,5.5,5,45,3,27,3,27
Ginger & Rosa,A24,"Mar 15, 2013",1 h 30 m,['Drama'],2,7,69,Generally Favorable,19,73,7,27,0,0,Generally Favorable,6.4,20,54,9,24,8,22
The Galapagos Affair: Satan Came to Eden,Zeitgeist Films,"Apr 4, 2014",2 h,"['Documentary', 'Biography', 'Crime', 'History', 'Mystery']",0,3,69,Generally Favorable,16,76,5,24,0,0,Generally Favorable,7.8,6,75,1,13,1,13
Patriots Day,Lionsgate,"Dec 21, 2016",2 h 13 m,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",2,5,69,Generally Favorable,32,76,10,24,0,0,Generally Favorable,7.1,129,72,39,22,11,6
Depraved,IFC Midnight,"Sep 13, 2019",1 h 54 m,"['Drama', 'Horror', 'Thriller']",0,2,69,Generally Favorable,7,70,2,20,1,10,Generally Favorable,6.6,2,40,3,60,0,0
Echo In the Canyon,Greenwich Entertainment,"May 24, 2019",1 h 22 m,"['Documentary', 'Music']",2,4,69,Generally Favorable,15,83,3,17,0,0,Universal Acclaim,8.7,18,90,2,10,0,0
Mona Lisa and the Blood Moon,Saban Films,"Sep 30, 2022",1 h 46 m,"['Fantasy', 'Thriller']",5,8,69,Generally Favorable,14,74,5,26,0,0,Mixed or Average,5.8,5,42,6,50,1,8
25th Hour,Buena Vista Pictures,"Dec 19, 2002",2 h 15 m,['Drama'],1,10,69,Generally Favorable,28,70,9,23,3,8,Generally Favorable,7.5,124,79,26,17,7,4
The Fault in Our Stars,Fox 2000 Pictures,"Jun 6, 2014",2 h 6 m,"['Drama', 'Romance']",13,17,69,Generally Favorable,34,76,10,22,1,2,Generally Favorable,7.3,398,76,67,13,58,11
Welcome to Me,Alchemy,"May 1, 2015",1 h 27 m,"['Comedy', 'Drama']",1,3,69,Generally Favorable,19,66,9,31,1,3,Generally Favorable,6.5,27,54,15,30,8,16
The Last Family,New Europe Film Sales,"Jan 26, 2017",2 h 3 m,"['Biography', 'Drama']",14,22,69,Generally Favorable,5,71,1,14,1,14,Generally Favorable,6.8,4,80,1,20,0,0
21 Jump Street,Columbia Pictures,"Mar 16, 2012",1 h 49 m,"['Action', 'Comedy', 'Crime']",5,15,69,Generally Favorable,32,78,9,22,0,0,Generally Favorable,7.5,735,80,143,16,40,4
Greener Grass,IFC Midnight,"Oct 18, 2019",1 h 35 m,['Comedy'],2,4,69,Generally Favorable,13,81,2,13,1,6,Mixed or Average,5.9,6,50,3,25,3,25
Vodka Lemon,New Yorker Films,"Oct 8, 2004",1 h 30 m,"['Comedy', 'Drama']",6,7,69,Generally Favorable,13,81,3,19,0,0,Generally Favorable,7.0,4,80,1,20,0,0
Redbelt,Sony Pictures Classics,"May 2, 2008",1 h 39 m,"['Drama', 'Sport']",0,1,69,Generally Favorable,29,91,3,9,0,0,Generally Favorable,6.4,8,42,10,53,1,5
A Gay Girl in Damascus: The Amina Profile,Sundance Selects,"Jul 24, 2015",1 h 24 m,['Documentary'],3,7,69,Generally Favorable,10,83,2,17,0,0,Mixed or Average,5.0,1,25,2,50,1,25
Selah and The Spades,Amazon Studios,"Apr 17, 2020",1 h 37 m,['Drama'],2,3,69,Generally Favorable,21,72,7,24,1,3,Mixed or Average,4.0,1,9,6,55,4,36
Blood Relatives,Shudder,"Nov 22, 2022",1 h 28 m,"['Comedy', 'Horror']",0,1,69,Generally Favorable,8,89,1,11,0,0,Mixed or Average,5.6,2,40,3,60,0,0
Fair Game,Summit Entertainment,"Nov 5, 2010",1 h 48 m,"['Biography', 'Drama', 'Thriller']",3,6,69,Generally Favorable,26,74,9,26,0,0,Generally Favorable,6.6,58,62,28,30,8,9
The Greatest Night in Pop,Netflix,"Jan 29, 2024",1 h 36 m,"['Documentary', 'Music']",1,9,69,Generally Favorable,8,80,2,20,0,0,Generally Favorable,6.9,20,69,5,17,4,14
World's Greatest Dad,Magnolia Pictures,"Aug 21, 2009",1 h 39 m,"['Comedy', 'Drama']",0,1,69,Generally Favorable,19,79,5,21,0,0,Generally Favorable,7.5,36,72,11,22,3,6
The Old Oak,Zeitgeist Films,"Apr 5, 2024",1 h 53 m,['Drama'],4,7,69,Generally Favorable,15,65,8,35,0,0,Generally Favorable,6.4,10,59,4,24,3,18
The Mortuary Collection,Shudder,"Oct 15, 2020",1 h 48 m,"['Fantasy', 'Horror']",10,23,69,Generally Favorable,6,86,1,14,0,0,Generally Favorable,6.5,8,40,10,50,2,10
The Deepest Breath,Netflix,"Jul 19, 2023",1 h 48 m,"['Documentary', 'Adventure', 'Sport']",5,8,69,Generally Favorable,12,67,6,33,0,0,Generally Favorable,7.4,5,63,3,38,0,0
Here Before,Saban Films,"Feb 11, 2022",1 h 23 m,"['Drama', 'Mystery', 'Thriller']",1,4,69,Generally Favorable,9,69,4,31,0,0,Generally Favorable,6.1,2,22,7,78,0,0
Teen Titans Go! To the Movies,Warner Bros.,"Jul 27, 2018",1 h 24 m,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Sci-Fi']",0,3,69,Generally Favorable,19,76,5,20,1,4,Generally Favorable,6.3,101,60,38,23,29,17
A Taxi Driver,Showbox/Mediaplex,"Aug 11, 2017",2 h 17 m,"['Action', 'Drama', 'History']",9,25,69,Generally Favorable,6,86,1,14,0,0,Generally Favorable,7.6,36,77,9,19,2,4
Romantics Anonymous,Tribeca Film,"Nov 25, 2011",1 h 20 m,"['Comedy', 'Romance']",2,5,69,Generally Favorable,4,50,4,50,0,0,Generally Favorable,7.5,8,73,3,27,0,0
The Wasp,Shout! Studios,"Aug 30, 2024",1 h 36 m,['Thriller'],0,0,69,Generally Favorable,5,63,3,38,0,0,Mixed or Average,4.4,1,20,2,40,2,40
The Drop,Fox Searchlight Pictures,"Sep 12, 2014",1 h 46 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",3,6,69,Generally Favorable,28,78,8,22,0,0,Generally Favorable,7.4,195,78,42,17,13,5
The Company Men,"Weinstein Company, The","Jan 21, 2011",1 h 49 m,['Drama'],2,6,69,Generally Favorable,25,74,9,26,0,0,Generally Favorable,6.6,53,58,33,36,6,7
Chicago 10,Roadside Attractions,"Feb 29, 2008",1 h 50 m,"['Documentary', 'Animation', 'History', 'War']",3,4,69,Generally Favorable,18,75,6,25,0,0,Generally Unfavorable,3.3,1,25,1,25,2,50
Divided We Fall,Columbia TriStar Home Entertainment,"Jun 8, 2001",1 h 57 m,"['Comedy', 'Drama', 'War']",10,12,69,Generally Favorable,18,78,5,22,0,0,Mixed or Average,5.5,3,75,0,0,1,25
The Wild Thornberrys Movie,Paramount Pictures,"Dec 20, 2002",1 h 25 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,4,69,Generally Favorable,21,84,4,16,0,0,Generally Favorable,6.7,15,65,6,26,2,9
Kill Bill: Vol. 1,Miramax Films,"Oct 10, 2003",1 h 51 m,"['Action', 'Crime', 'Thriller']",5,27,69,Generally Favorable,32,74,6,14,5,12,Universal Acclaim,8.3,948,90,75,7,34,3
Wilbur Wants to Kill Himself,THINKFilm,"Mar 12, 2004",1 h 49 m,"['Comedy', 'Drama', 'Romance']",3,15,69,Generally Favorable,20,77,6,23,0,0,Generally Favorable,7.0,3,75,1,25,0,0
One Life,Bleecker Street,"Mar 15, 2024",1 h 50 m,"['Biography', 'Drama', 'History']",3,3,69,Generally Favorable,20,67,10,33,0,0,Generally Favorable,7.0,32,70,11,24,3,7
3 Backyards,Screen Media Films,"Mar 11, 2011",1 h 28 m,['Drama'],2,6,69,Generally Favorable,6,67,3,33,0,0,Generally Favorable,6.6,4,50,2,25,2,25
The Monster,A24,"Nov 11, 2016",1 h 31 m,"['Drama', 'Fantasy', 'Horror']",0,6,69,Generally Favorable,8,62,4,31,1,8,Mixed or Average,5.8,16,41,16,41,7,18
Scott Pilgrim vs. the World,Universal Pictures,"Aug 13, 2010",1 h 52 m,"['Action', 'Comedy', 'Fantasy', 'Romance']",7,26,69,Generally Favorable,26,68,9,24,3,8,Universal Acclaim,8.2,1.2k,86,105,8,80,6
The Go-Getter,Peace Arch Releasing,"Jun 6, 2008",1 h 33 m,"['Comedy', 'Drama']",0,0,69,Generally Favorable,8,67,4,33,0,0,Universal Acclaim,8.2,4,80,1,20,0,0
Fear(s) of the Dark,IFC Films,"Oct 22, 2008",1 h 25 m,"['Animation', 'Horror', 'Mystery']",1,4,69,Generally Favorable,13,81,3,19,0,0,Generally Favorable,6.4,3,60,1,20,1,20
Fahrenheit 11/9,GathrFilms,"Sep 21, 2018",2 h 8 m,['Documentary'],3,6,69,Generally Favorable,34,74,9,20,3,7,Mixed or Average,4.9,50,45,17,15,44,40
Happiest Season,Hulu,"Nov 25, 2020",1 h 42 m,"['Comedy', 'Romance']",3,5,69,Generally Favorable,24,77,6,19,1,3,Generally Favorable,7.4,89,71,20,16,16,13
Get Duked!,Amazon Studios,"Aug 28, 2020",1 h 27 m,"['Comedy', 'Horror', 'Music']",2,3,69,Generally Favorable,18,75,6,25,0,0,Generally Favorable,6.5,11,58,6,32,2,11
Jim Henson Idea Man,Disney+,"May 31, 2024",1 h 51 m,"['Documentary', 'Biography']",7,17,69,Generally Favorable,8,62,5,38,0,0,Generally Favorable,7.0,18,82,2,9,2,9
Performance,Warner Bros. Pictures,"May 11, 2001",1 h 45 m,"['Crime', 'Drama']",0,1,69,Generally Favorable,10,71,0,0,4,29,Generally Favorable,6.3,5,63,1,13,2,25
Above and Beyond,International Film Circuit,"Jan 30, 2015",1 h 30 m,"['Documentary', 'Adventure', 'History', 'War']",3,3,69,Generally Favorable,7,78,2,22,0,0,Generally Favorable,8.0,3,75,1,25,0,0
The Passengers of the Night,Kimstim Films,"Jun 30, 2023",1 h 51 m,['Drama'],1,4,69,Generally Favorable,9,82,2,18,0,0,Generally Favorable,6.2,3,60,1,20,1,20
"LaRoy, Texas",Brainstorm Media,"Apr 12, 2024",1 h 50 m,"['Comedy', 'Crime', 'Thriller']",8,10,69,Generally Favorable,6,75,2,25,0,0,Mixed or Average,5.6,7,50,4,29,3,21
The Outfit,Focus Features,"Mar 18, 2022",1 h 45 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",1,3,69,Generally Favorable,31,79,8,21,0,0,Generally Favorable,7.2,79,75,23,22,3,3
Cha Cha Real Smooth,Apple TV+,"Jun 17, 2022",1 h 47 m,"['Comedy', 'Drama']",1,7,69,Generally Favorable,33,79,5,12,4,10,Generally Favorable,6.6,36,59,20,33,5,8
Our Souls at Night,Netflix,"Sep 29, 2017",1 h 43 m,"['Drama', 'Romance']",0,2,69,Generally Favorable,10,67,5,33,0,0,Generally Favorable,6.6,12,55,8,36,2,9
Man Up,Saban Films,"Nov 13, 2015",1 h 28 m,"['Comedy', 'Drama', 'Romance']",0,0,69,Generally Favorable,15,83,3,17,0,0,Generally Favorable,6.7,29,59,18,37,2,4
The Exploding Girl,Oscilloscope Pictures,"Mar 12, 2010",1 h 19 m,['Drama'],2,5,69,Generally Favorable,11,73,3,20,1,7,Mixed or Average,5.5,2,50,0,0,2,50
Sacramento,Vertical Entertainment,"Apr 11, 2025",1 h 29 m,['Comedy'],0,2,69,Generally Favorable,11,85,2,15,0,0,Generally Favorable,6.1,5,56,2,22,2,22
Marianne & Leonard: Words of Love,Roadside Attractions,"Jul 5, 2019",1 h 42 m,"['Documentary', 'Biography', 'Music', 'Romance']",2,4,69,Generally Favorable,14,74,5,26,0,0,Generally Favorable,7.5,6,75,2,25,0,0
Starter for 10,Picturehouse Entertainment,"Feb 23, 2007",1 h 32 m,"['Comedy', 'Drama', 'Romance']",1,4,69,Generally Favorable,20,80,5,20,0,0,Generally Favorable,7.1,11,58,7,37,1,5
22 July,Netflix,"Oct 10, 2018",2 h 23 m,"['Crime', 'Drama', 'History', 'Thriller']",2,4,69,Generally Favorable,17,63,8,30,2,7,Generally Favorable,6.9,40,71,12,21,4,7
Stephen Curry: Underrated,A24,"Jul 21, 2023",1 h 50 m,"['Documentary', 'Biography', 'Sport']",0,3,69,Generally Favorable,8,73,3,27,0,0,Generally Favorable,6.8,5,63,2,25,1,13
The Elephant Queen,A24,"Oct 18, 2019",1 h 36 m,"['Documentary', 'Family']",2,4,69,Generally Favorable,7,88,1,13,0,0,Generally Favorable,6.3,4,44,4,44,1,11
"The Good, the Bad, the Weird",IFC Films,"Apr 23, 2010",2 h 10 m,"['Action', 'Adventure', 'Comedy', 'Western']",6,24,69,Generally Favorable,10,71,4,29,0,0,Generally Favorable,7.4,38,73,12,23,2,4
Kurt Cobain About a Son,Balcony Releasing,"Oct 3, 2007",1 h 36 m,"['Documentary', 'Music']",0,2,69,Generally Favorable,14,82,2,12,1,6,Generally Favorable,7.9,8,100,0,0,0,0
Monsieur Ibrahim,Sony Pictures Classics,"Dec 5, 2003",1 h 35 m,"['Comedy', 'Drama']",0,6,69,Generally Favorable,27,84,5,16,0,0,Mixed or Average,6.0,4,80,0,0,1,20
Intimacy,Empire Pictures Inc.,"Oct 19, 2001",1 h 59 m,"['Drama', 'Romance']",4,6,69,Generally Favorable,16,70,7,30,0,0,Mixed or Average,5.3,6,33,8,44,4,22
Changing Lanes,Paramount Pictures,"Apr 12, 2002",1 h 38 m,"['Drama', 'Thriller']",0,4,69,Generally Favorable,27,75,8,22,1,3,Generally Favorable,6.4,28,58,17,35,3,6
The Cuckoo,Sony Pictures Classics,"Jul 11, 2003",1 h 39 m,"['Comedy', 'Drama', 'War']",11,19,69,Generally Favorable,20,74,6,22,1,4,Generally Favorable,7.8,10,77,2,15,1,8
Hitler's Children,Film Movement,"Nov 16, 2012",59 m,"['Documentary', 'History']",1,2,69,Generally Favorable,6,67,3,33,0,0,Generally Favorable,8.0,4,100,0,0,0,0
Magpie,Shout! Studios,"Oct 25, 2024",1 h 30 m,['Thriller'],0,0,69,Generally Favorable,8,73,3,27,0,0,Generally Favorable,6.8,12,75,3,19,1,6
Carry-On,Netflix,"Dec 13, 2024",1 h 59 m,"['Action', 'Crime', 'Thriller']",0,6,69,Generally Favorable,19,76,5,20,1,4,Mixed or Average,5.7,112,50,66,29,46,21
Ong Bak,Magnolia Pictures,"Feb 11, 2005",1 h 45 m,"['Action', 'Crime', 'Thriller']",2,6,69,Generally Favorable,21,75,6,21,1,4,Generally Favorable,7.5,38,79,8,17,2,4
We Live in Public,Abramorama,"Aug 28, 2009",1 h 31 m,['Documentary'],2,4,69,Generally Favorable,11,73,4,27,0,0,Generally Favorable,7.0,5,56,4,44,0,0
Sightseers,IFC Films,"May 10, 2013",1 h 28 m,"['Adventure', 'Comedy', 'Crime', 'Horror', 'Romance']",3,15,69,Generally Favorable,16,73,5,23,1,5,Generally Favorable,6.4,26,55,16,34,5,11
The Pink Cloud,Blue Fox Entertainment,"Jan 14, 2022",1 h 45 m,"['Drama', 'Sci-Fi']",1,9,69,Generally Favorable,11,69,5,31,0,0,Generally Favorable,7.3,2,50,2,50,0,0
Uncertain Terms,Breaking Glass Pictures,"May 29, 2015",1 h 15 m,"['Comedy', 'Drama']",4,6,68,Generally Favorable,6,60,4,40,0,0,Generally Favorable,6.8,2,50,2,50,0,0
The Milk of Sorrow,Olive Films,"Aug 27, 2010",1 h 34 m,"['Drama', 'Music']",6,7,68,Generally Favorable,8,80,2,20,0,0,Generally Favorable,7.0,13,76,2,12,2,12
The Harder They Fall,Netflix,"Oct 22, 2021",2 h 19 m,"['Action', 'Drama', 'Western']",11,40,68,Generally Favorable,30,73,9,22,2,5,Generally Favorable,6.5,79,60,29,22,23,18
Compliance,Magnolia Pictures,"Aug 17, 2012",1 h 30 m,"['Crime', 'Drama', 'Thriller']",4,7,68,Generally Favorable,26,81,2,6,4,13,Generally Favorable,6.2,58,64,16,18,17,19
Infamous,Warner Independent Pictures (WIP),"Oct 13, 2006",1 h 50 m,"['Biography', 'Crime', 'Drama']",3,3,68,Generally Favorable,29,85,5,15,0,0,Generally Favorable,7.1,13,68,4,21,2,11
Star Trek Beyond,Paramount Pictures,"Jul 22, 2016",2 h 2 m,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,8,68,Generally Favorable,39,78,8,16,3,6,Generally Favorable,6.6,623,64,225,23,128,13
The Sadness,Shudder,"May 12, 2022",1 h 39 m,"['Horror', 'Thriller']",3,4,68,Generally Favorable,4,57,3,43,0,0,Generally Favorable,6.4,10,53,6,32,3,16
BuyBust,Viva Films,"Aug 10, 2018",2 h 7 m,"['Action', 'Crime', 'Thriller']",9,31,68,Generally Favorable,7,70,2,20,1,10,Generally Favorable,7.3,2,50,2,50,0,0
