Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
The Addams Family 2,United Artists Releasing,"Oct 1, 2021",1 h 33 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",2,3,37,Generally Unfavorable,2,9,12,52,9,39,Mixed or Average,4.2,9,20,18,40,18,40
The Air I Breathe,THINKFilm,"Jan 25, 2008",1 h 35 m,"['Crime', 'Drama', 'Thriller']",0,0,37,Generally Unfavorable,1,11,3,33,5,56,Generally Favorable,7.7,17,74,5,22,1,4
The Words,CBS Films,"Sep 7, 2012",1 h 37 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",1,4,37,Generally Unfavorable,3,10,18,60,9,30,Generally Favorable,6.7,58,56,35,34,11,11
Made of Honor,Columbia Pictures,"May 2, 2008",1 h 41 m,"['Comedy', 'Romance']",1,2,37,Generally Unfavorable,4,16,12,48,9,36,Mixed or Average,5.4,12,31,20,51,7,18
Paranormal Activity: Next of Kin,Paramount+,"Oct 29, 2021",2 h,"['Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,1,8,8,62,4,31,Generally Favorable,6.1,17,45,13,34,8,21
Reindeer Games,Dimension Home Video,"Feb 25, 2000",1 h 44 m,"['Action', 'Crime', 'Thriller']",0,3,37,Generally Unfavorable,5,15,15,45,13,39,Mixed or Average,6.0,18,49,10,27,9,24
Amelia,Fox Searchlight Pictures,"Oct 23, 2009",1 h 51 m,"['Adventure', 'Biography', 'Drama', 'Romance']",3,3,37,Generally Unfavorable,9,26,14,41,11,32,Mixed or Average,5.5,8,47,4,24,5,29
Mr. Church,Cinelou Releasing,"Sep 16, 2016",1 h 44 m,"['Comedy', 'Drama']",0,3,37,Generally Unfavorable,1,8,7,58,4,33,Generally Favorable,7.4,38,73,9,17,5,10
Family Switch,Netflix,"Nov 30, 2023",1 h 41 m,"['Comedy', 'Family']",2,3,37,Generally Unfavorable,1,13,4,50,3,38,Mixed or Average,4.5,4,13,17,57,9,30
Point Blank,Netflix,"Jul 12, 2019",1 h 26 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,37,Generally Unfavorable,1,14,4,57,2,29,Mixed or Average,5.6,7,37,10,53,2,11
Kickboxer: Vengeance,RLJ Entertainment,"Sep 2, 2016",1 h 30 m,"['Action', 'Crime', 'Drama', 'Sport']",0,0,37,Generally Unfavorable,0,0,5,63,3,38,Mixed or Average,5.7,11,39,10,36,7,25
Paper Man,MPI Media Group,"Apr 23, 2010",1 h 50 m,"['Comedy', 'Drama']",1,1,37,Generally Unfavorable,3,20,7,47,5,33,Generally Favorable,6.7,11,55,8,40,1,5
Hotel Noir,Locomotive Entertainment Group,"Oct 12, 2012",1 h 37 m,"['Crime', 'Drama', 'Romance', 'Thriller']",0,0,37,Generally Unfavorable,1,14,5,71,1,14,Generally Unfavorable,3.4,1,20,1,20,3,60
Dirty,Silver Nitrate Releasing,"Feb 24, 2006",1 h 37 m,"['Crime', 'Thriller']",0,0,37,Generally Unfavorable,2,20,4,40,4,40,Mixed or Average,4.5,1,25,1,25,2,50
Trespass,Millennium Entertainment,"Oct 14, 2011",1 h 31 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,2,37,Generally Unfavorable,3,16,8,42,8,42,Mixed or Average,5.2,14,25,25,45,17,30
Papa: Hemingway in Cuba,Yari Film Group (YFG),"Apr 29, 2016",1 h 50 m,"['Biography', 'Drama']",2,2,37,Generally Unfavorable,2,12,6,35,9,53,Mixed or Average,4.6,3,33,3,33,3,33
Traffik,,"Apr 20, 2018",1 h 36 m,"['Action', 'Thriller']",0,2,37,Generally Unfavorable,1,10,5,50,4,40,Mixed or Average,4.4,5,21,12,50,7,29
Forever Strong,Gravitas Ventures,"Sep 26, 2008",1 h 52 m,"['Drama', 'Sport']",1,1,37,Generally Unfavorable,1,11,6,67,2,22,Generally Favorable,7.0,5,56,2,22,2,22
Underdog,Buena Vista Pictures,"Aug 3, 2007",1 h 24 m,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",0,3,37,Generally Unfavorable,3,19,7,44,6,38,Mixed or Average,4.7,11,27,15,37,15,37
A Hole in One,,"May 6, 2005",1 h 37 m,['Comedy'],0,1,37,Generally Unfavorable,0,0,4,50,4,50,Mixed or Average,5.0,2,40,1,20,2,40
The Last Legion,"Weinstein Company, The","Aug 17, 2007",1 h 42 m,"['Action', 'Adventure', 'History', 'War']",0,2,37,Generally Unfavorable,1,8,9,75,2,17,Mixed or Average,4.6,7,21,19,56,8,24
Annapolis,Buena Vista Pictures,"Jan 27, 2006",1 h 48 m,"['Drama', 'Romance', 'Sport']",0,0,37,Generally Unfavorable,1,4,18,64,9,32,Generally Favorable,6.6,10,50,8,40,2,10
P2,Summit Entertainment,"Nov 9, 2007",1 h 38 m,"['Crime', 'Horror', 'Thriller']",0,1,37,Generally Unfavorable,3,20,7,47,5,33,Mixed or Average,5.8,10,30,18,55,5,15
Autómata,Millennium Entertainment,"Oct 10, 2014",1 h 49 m,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",0,6,37,Generally Unfavorable,0,0,9,69,4,31,Generally Favorable,6.2,59,48,46,38,17,14
Baywatch,Paramount Pictures,"May 25, 2017",1 h 56 m,"['Action', 'Comedy', 'Crime']",3,11,37,Generally Unfavorable,3,6,22,47,22,47,Mixed or Average,4.8,85,26,138,42,104,32
Another Gay Movie,TLA Releasing,"Jul 28, 2006",1 h 32 m,"['Comedy', 'Romance']",2,3,37,Generally Unfavorable,4,21,5,26,10,53,Mixed or Average,5.6,7,44,4,25,5,31
The Secret Scripture,Lucky Red,"Oct 13, 2017",1 h 48 m,"['Drama', 'Romance']",2,6,37,Generally Unfavorable,2,20,5,50,3,30,Generally Favorable,7.4,13,62,7,33,1,5
Ass Backwards,Gravitas Ventures,"Nov 8, 2013",1 h 30 m,"['Adventure', 'Comedy']",0,0,37,Generally Unfavorable,3,30,1,10,6,60,Generally Unfavorable,3.2,2,40,0,0,3,60
Flypaper,IFC Films,"Aug 19, 2011",1 h 27 m,"['Comedy', 'Crime', 'Mystery']",0,0,37,Generally Unfavorable,0,0,7,70,3,30,Generally Favorable,6.6,24,65,8,22,5,14
1911,Well Go,"Oct 7, 2011",2 h 5 m,"['Drama', 'History', 'War']",5,12,37,Generally Unfavorable,0,0,9,69,4,31,Mixed or Average,5.5,8,42,7,37,4,21
Inescapable,IFC Films,"Feb 22, 2013",1 h 33 m,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",0,0,37,Generally Unfavorable,3,27,3,27,5,45,Mixed or Average,5.6,2,40,1,20,2,40
My Big Fat Greek Wedding 2,Universal Pictures,"Mar 25, 2016",1 h 34 m,"['Comedy', 'Romance']",0,3,37,Generally Unfavorable,3,9,18,56,11,34,Mixed or Average,5.4,30,38,27,34,22,28
Freddy vs. Jason,New Line Cinema,"Aug 15, 2003",1 h 37 m,"['Action', 'Horror']",1,7,37,Generally Unfavorable,4,14,13,45,12,41,Generally Favorable,6.5,114,52,81,37,26,12
Be Cool,Metro-Goldwyn-Mayer (MGM),"Mar 4, 2005",1 h 58 m,"['Comedy', 'Crime', 'Music']",0,10,37,Generally Unfavorable,5,13,18,47,15,39,Generally Favorable,6.2,20,43,19,41,7,15
Gimme Shelter,Roadside Attractions,"Jan 24, 2014",1 h 41 m,['Drama'],3,3,37,Generally Unfavorable,5,17,12,41,12,41,Generally Favorable,7.3,18,69,4,15,4,15
Resident Evil: Afterlife,Screen Gems,"Sep 10, 2010",1 h 37 m,"['Action', 'Horror', 'Sci-Fi']",2,9,37,Generally Unfavorable,1,7,6,43,7,50,Mixed or Average,5.6,192,39,182,37,117,24
Burying the Ex,Image Entertainment,"Jun 19, 2015",1 h 29 m,"['Comedy', 'Horror', 'Romance']",2,3,37,Generally Unfavorable,4,21,5,26,10,53,Mixed or Average,4.4,4,15,15,56,8,30
Judy Moody and the Not Bummer Summer,Relativity Media,"Jun 10, 2011",1 h 31 m,"['Comedy', 'Family']",1,5,37,Generally Unfavorable,2,9,12,52,9,39,Mixed or Average,4.3,9,32,4,14,15,54
Son of God,Twentieth Century Fox Film Corporation,"Feb 28, 2014",2 h 18 m,"['Biography', 'Drama', 'History']",2,3,37,Generally Unfavorable,2,8,15,60,8,32,Mixed or Average,4.2,39,33,19,16,61,51
Serenity,Aviron Pictures,"Jan 25, 2019",1 h 46 m,"['Drama', 'Mystery', 'Thriller']",2,5,37,Generally Unfavorable,6,16,13,34,19,50,Mixed or Average,4.7,29,28,34,33,39,38
The Tourist,Columbia Pictures,"Dec 10, 2010",1 h 43 m,"['Action', 'Thriller']",3,7,37,Generally Unfavorable,4,11,22,59,11,30,Mixed or Average,5.5,96,35,118,42,64,23
The Living Wake,Mangusta Productions,"May 14, 2010",1 h 31 m,['Comedy'],3,3,37,Generally Unfavorable,1,14,4,57,2,29,Mixed or Average,4.5,2,50,0,0,2,50
The Professor,Saban Films,"May 17, 2019",1 h 30 m,"['Comedy', 'Drama']",0,1,37,Generally Unfavorable,1,8,6,50,5,42,Generally Favorable,7.6,50,77,11,17,4,6
The Pact 2,IFC Films,"Oct 10, 2014",1 h 36 m,"['Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,1,14,4,57,2,29,Mixed or Average,5.2,0,0,6,100,0,0
Crocodile Dundee in Los Angeles,Paramount Pictures,"Apr 20, 2001",1 h 32 m,"['Adventure', 'Comedy', 'Crime']",1,3,37,Generally Unfavorable,3,13,12,52,8,35,Mixed or Average,4.7,3,16,9,47,7,37
Riding the Bullet,Innovation Film Group (IFG),"Oct 15, 2004",1 h 38 m,"['Horror', 'Thriller']",0,1,37,Generally Unfavorable,0,0,6,75,2,25,Mixed or Average,5.2,3,20,10,67,2,13
What's the Worst That Could Happen?,Metro-Goldwyn-Mayer Distributing Corporation (MGM),"Jun 1, 2001",1 h 34 m,"['Comedy', 'Crime']",0,0,37,Generally Unfavorable,4,14,14,50,10,36,Generally Favorable,6.3,4,36,5,45,2,18
Atlas,Netflix,"May 24, 2024",1 h 58 m,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2,5,37,Generally Unfavorable,1,4,15,56,11,41,Mixed or Average,5.0,60,38,41,26,59,37
Domino,New Line Cinema,"Oct 14, 2005",2 h 7 m,"['Action', 'Biography', 'Crime', 'Drama', 'Thriller']",2,2,37,Generally Unfavorable,6,17,15,42,15,42,Mixed or Average,5.4,10,26,21,55,7,18
xXx: State of the Union,Columbia Pictures,"Apr 29, 2005",1 h 41 m,"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']",0,1,37,Generally Unfavorable,6,19,13,42,12,39,Mixed or Average,5.3,28,34,26,32,28,34
Wrath of the Titans,Warner Bros. Pictures,"Mar 30, 2012",1 h 39 m,"['Action', 'Adventure', 'Fantasy']",2,3,37,Generally Unfavorable,4,13,18,56,10,31,Mixed or Average,5.2,103,29,169,48,83,23
The Lone Ranger,Walt Disney Studios Motion Pictures,"Jul 3, 2013",2 h 29 m,"['Action', 'Adventure', 'Drama', 'Western']",2,11,37,Generally Unfavorable,6,13,25,56,14,31,Generally Favorable,6.4,411,58,158,22,144,20
Evan Almighty,Universal Pictures,"Jun 22, 2007",1 h 36 m,"['Comedy', 'Family', 'Fantasy']",2,8,37,Generally Unfavorable,3,9,18,55,12,36,Mixed or Average,4.7,27,20,68,51,38,29
The Face of an Angel,Screen Media Films,"Jun 19, 2015",1 h 41 m,"['Crime', 'Drama', 'Mystery']",0,2,37,Generally Unfavorable,2,12,9,53,6,35,Mixed or Average,5.4,2,20,6,60,2,20
Waist Deep,Focus Features,"Jun 23, 2006",1 h 37 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,4,37,Generally Unfavorable,4,18,8,36,10,45,Generally Favorable,6.5,7,64,2,18,2,18
Seven Days in Utopia,Utopia Pictures,"Sep 2, 2011",2 h,"['Drama', 'Sport']",0,5,37,Generally Unfavorable,3,13,11,48,9,39,Mixed or Average,5.4,6,46,1,8,6,46
Charlie St. Cloud,Universal Pictures,"Jul 30, 2010",1 h 39 m,"['Drama', 'Fantasy', 'Romance']",0,3,37,Generally Unfavorable,3,10,15,50,12,40,Mixed or Average,5.3,20,35,21,37,16,28
After the Dark,Phase 4 Films,"Feb 7, 2014",1 h 47 m,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",1,3,37,Generally Unfavorable,1,14,2,29,4,57,Mixed or Average,5.2,16,40,11,28,13,33
Walking with Dinosaurs,Twentieth Century Fox Film Corporation,"Dec 20, 2013",1 h 27 m,"['Animation', 'Adventure', 'Comedy', 'Family']",0,2,37,Generally Unfavorable,5,24,6,29,10,48,Generally Unfavorable,3.8,15,23,13,20,38,58
Annabelle,Warner Bros.,"Oct 3, 2014",1 h 39 m,"['Horror', 'Mystery', 'Thriller']",3,5,37,Generally Unfavorable,3,11,12,44,12,44,Mixed or Average,5.0,126,29,177,41,131,30
Cold Comes the Night,Samuel Goldwyn Films,"Jan 10, 2014",1 h 30 m,"['Action', 'Crime', 'Mystery', 'Thriller']",0,1,37,Generally Unfavorable,3,17,10,56,5,28,Mixed or Average,5.6,4,33,5,42,3,25
Miracle at St. Anna,Touchstone Pictures,"Sep 26, 2008",2 h 40 m,"['Action', 'Drama', 'War']",1,10,37,Generally Unfavorable,5,16,16,52,10,32,Mixed or Average,4.5,7,41,1,6,9,53
Bad Company,Buena Vista Pictures,"Jun 7, 2002",1 h 56 m,"['Action', 'Comedy', 'Thriller']",0,0,37,Generally Unfavorable,3,9,16,48,14,42,Mixed or Average,4.9,6,22,13,48,8,30
Love Don't Cost a Thing,Warner Bros. Pictures,"Dec 12, 2003",1 h 40 m,"['Comedy', 'Romance', 'Drama']",0,6,37,Generally Unfavorable,3,13,11,48,9,39,Mixed or Average,4.0,1,25,2,50,1,25
I Now Pronounce You Chuck & Larry,Universal Pictures,"Jul 20, 2007",1 h 55 m,"['Comedy', 'Romance']",0,13,37,Generally Unfavorable,3,9,18,55,12,36,Mixed or Average,5.5,33,33,46,46,20,20
The United States of Leland,Paramount Classics,"Apr 2, 2004",1 h 48 m,['Drama'],1,3,37,Generally Unfavorable,3,11,14,52,10,37,Generally Favorable,7.0,14,56,9,36,2,8
Spy Kids: All the Time in the World,Dimension Films,"Aug 19, 2011",1 h 29 m,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",0,4,37,Generally Unfavorable,2,14,5,36,7,50,Generally Unfavorable,2.9,19,17,14,13,76,70
The Other Woman,IFC Films,"Feb 4, 2011",1 h 59 m,['Drama'],0,0,37,Generally Unfavorable,3,19,9,56,4,25,Mixed or Average,4.8,4,22,9,50,5,28
Are You Here,Millennium Entertainment,"Aug 22, 2014",1 h 54 m,"['Comedy', 'Drama']",0,0,37,Generally Unfavorable,4,17,9,39,10,43,Mixed or Average,5.4,3,21,7,50,4,29
All the King's Men,Sony Pictures Releasing,"Sep 22, 2006",2 h 8 m,"['Drama', 'Thriller']",2,5,37,Generally Unfavorable,4,11,20,54,13,35,Generally Favorable,6.4,10,45,10,45,2,9
Fist Fight,Warner Bros.,"Feb 17, 2017",1 h 31 m,['Comedy'],1,2,37,Generally Unfavorable,3,11,13,46,12,43,Mixed or Average,5.3,23,34,30,45,14,21
Haven,Freestyle Releasing,"Sep 15, 2006",1 h 55 m,"['Crime', 'Drama']",0,0,37,Generally Unfavorable,2,11,6,32,11,58,Mixed or Average,5.4,1,14,5,71,1,14
"War, Inc.",First Look International,"May 23, 2008",1 h 47 m,"['Action', 'Comedy', 'Thriller']",0,1,37,Generally Unfavorable,5,24,8,38,8,38,Generally Favorable,7.0,14,58,8,33,2,8
Heist,Lionsgate,"Nov 13, 2015",1 h 33 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,37,Generally Unfavorable,1,9,6,55,4,36,Generally Favorable,6.6,14,52,11,41,2,7
Fun Size,Paramount Pictures,"Oct 26, 2012",1 h 26 m,"['Adventure', 'Comedy', 'Crime', 'Family']",0,0,37,Generally Unfavorable,6,24,9,36,10,40,Mixed or Average,5.3,15,38,11,28,13,33
Analyze That,Warner Bros. Pictures,"Dec 6, 2002",1 h 36 m,"['Comedy', 'Crime']",1,1,37,Generally Unfavorable,4,12,18,53,12,35,Mixed or Average,5.4,16,28,33,58,8,14
When Do We Eat?,Hart Sharp Video,"Apr 7, 2006",1 h 26 m,['Comedy'],3,3,37,Generally Unfavorable,2,13,7,47,6,40,Generally Favorable,8.0,4,100,0,0,0,0
Garfield: A Tail of Two Kitties,Twentieth Century Fox Film Corporation,"Jun 16, 2006",1 h 18 m,"['Adventure', 'Comedy', 'Family']",0,4,37,Generally Unfavorable,4,20,7,35,9,45,Mixed or Average,5.4,33,38,29,33,25,29
Dirty Girl,"Weinstein Company, The","Oct 7, 2011",1 h 30 m,"['Comedy', 'Drama']",0,0,37,Generally Unfavorable,2,15,7,54,4,31,Generally Favorable,8.0,20,83,3,13,1,4
The Samaritan,IFC Films,"May 18, 2012",1 h 30 m,"['Crime', 'Drama', 'Thriller']",0,4,37,Generally Unfavorable,2,13,8,53,5,33,Mixed or Average,4.3,4,25,6,38,6,38
Jessabelle,Lionsgate,"Nov 7, 2014",1 h 30 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,2,14,5,36,7,50,Mixed or Average,5.2,13,29,21,47,11,24
Shutter,Twentieth Century Fox Film Corporation,"Mar 21, 2008",1 h 25 m,"['Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,2,17,6,50,4,33,Mixed or Average,5.2,13,30,17,40,13,30
Love Ranch,E1 Entertainment,"Jun 30, 2010",1 h 57 m,"['Biography', 'Comedy', 'Drama', 'Romance', 'Sport']",1,2,37,Generally Unfavorable,2,9,11,48,10,43,Generally Favorable,6.3,2,29,5,71,0,0
Star Trek: Section 31,Paramount+,"Jan 24, 2025",1 h 35 m,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",0,2,37,Generally Unfavorable,1,6,11,69,4,25,Overwhelming Dislike,1.7,14,11,9,7,106,82
Honey,Universal Pictures,"Dec 5, 2003",1 h 34 m,"['Drama', 'Music', 'Romance']",0,8,37,Generally Unfavorable,2,7,17,57,11,37,Mixed or Average,5.7,6,29,8,38,7,33
The Nut Job,Open Road Films,"Jan 17, 2014",1 h 25 m,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family']",1,3,37,Generally Unfavorable,4,14,16,57,8,29,Mixed or Average,4.3,27,26,27,26,50,48
Battle: Los Angeles,Columbia Pictures,"Mar 11, 2011",1 h 52 m,"['Action', 'Adventure', 'Sci-Fi']",1,4,37,Generally Unfavorable,6,17,16,46,13,37,Mixed or Average,5.8,261,43,213,35,134,22
Red Notice,Universal Pictures,"Nov 5, 2021",1 h 58 m,"['Action', 'Comedy', 'Thriller']",0,1,37,Generally Unfavorable,3,8,22,58,13,34,Mixed or Average,6.0,174,46,122,33,79,21
Cold Creek Manor,Buena Vista Pictures,"Sep 19, 2003",1 h 58 m,"['Drama', 'Mystery', 'Thriller']",0,1,37,Generally Unfavorable,4,13,15,48,12,39,Mixed or Average,4.6,5,20,12,48,8,32
Suspect Zero,Paramount Pictures,"Aug 27, 2004",1 h 39 m,"['Crime', 'Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,4,14,14,48,11,38,Generally Favorable,6.8,8,62,4,31,1,8
The Bye Bye Man,STX Entertainment,"Jan 13, 2017",1 h 36 m,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,37,Generally Unfavorable,3,14,6,27,13,59,Generally Unfavorable,3.0,15,17,15,17,60,67
The Machine,Legendary Entertainment,"May 26, 2023",1 h 52 m,"['Action', 'Comedy']",0,0,37,Generally Unfavorable,0,0,5,71,2,29,Mixed or Average,4.6,15,37,9,22,17,41
Wolves,Ketchup Entertainment,"Nov 14, 2014",1 h 31 m,"['Action', 'Fantasy', 'Horror', 'Romance', 'Thriller']",0,0,37,Generally Unfavorable,1,9,8,73,2,18,Mixed or Average,5.9,5,33,8,53,2,13
The Double,Image Entertainment,"Oct 28, 2011",1 h 38 m,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,37,Generally Unfavorable,0,0,15,75,5,25,Mixed or Average,5.5,7,21,20,61,6,18
Only God Forgives,RADiUS-TWC,"Jul 19, 2013",1 h 30 m,"['Action', 'Crime', 'Drama', 'Thriller']",6,14,37,Generally Unfavorable,6,15,14,36,19,49,Generally Favorable,6.3,197,56,76,22,80,23
The Frozen Ground,Lionsgate,"Aug 23, 2013",1 h 45 m,"['Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,37,Generally Unfavorable,2,13,7,44,7,44,Generally Favorable,6.5,41,49,35,42,8,10
The Country Bears,Buena Vista Pictures,"Jul 26, 2002",1 h 28 m,"['Comedy', 'Family', 'Music', 'Musical']",0,4,37,Generally Unfavorable,4,19,10,48,7,33,Mixed or Average,5.8,5,50,3,30,2,20
The Cloverfield Paradox,Paramount Pictures,"Feb 4, 2018",1 h 42 m,"['Horror', 'Sci-Fi', 'Thriller']",0,1,37,Generally Unfavorable,1,4,17,63,9,33,Mixed or Average,5.3,167,34,188,38,135,28
The Girl King,Wolfe Releasing,"Dec 4, 2015",1 h 46 m,"['Biography', 'Drama', 'History', 'Romance']",3,4,37,Generally Unfavorable,0,0,6,86,1,14,Mixed or Average,5.0,1,20,2,40,2,40
You Got Served,Screen Gems,"Jan 30, 2004",1 h 35 m,"['Drama', 'Music']",1,5,37,Generally Unfavorable,1,4,15,63,8,33,Mixed or Average,4.3,4,18,10,45,8,36
Ted Bundy,First Look International,"Sep 13, 2002",1 h 39 m,"['Biography', 'Crime', 'Drama', 'Horror', 'Thriller']",0,3,37,Generally Unfavorable,2,18,5,45,4,36,Mixed or Average,4.9,2,22,4,44,3,33
The Possession of Hannah Grace,Screen Gems,"Nov 30, 2018",1 h 26 m,"['Horror', 'Mystery', 'Thriller']",0,3,37,Generally Unfavorable,0,0,6,60,4,40,Mixed or Average,4.7,15,23,32,50,17,27
Speed Racer,Warner Bros. Pictures,"May 9, 2008",2 h 15 m,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Sci-Fi', 'Sport']",1,7,37,Generally Unfavorable,8,22,14,38,15,41,Generally Favorable,7.0,102,65,28,18,26,17
W.E.,"Weinstein Company, The","Dec 9, 2011",1 h 55 m,"['Drama', 'History', 'Romance']",2,5,37,Generally Unfavorable,3,9,20,63,9,28,Generally Favorable,6.9,70,67,11,10,24,23
The Out-Laws,Netflix,"Jul 7, 2023",1 h 35 m,"['Action', 'Comedy', 'Crime', 'Romance']",0,1,36,Generally Unfavorable,3,18,8,47,6,35,Generally Unfavorable,3.8,7,27,7,27,12,46
Demonic,IFC Films,"Aug 20, 2021",1 h 44 m,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",0,2,36,Generally Unfavorable,2,10,12,57,7,33,Mixed or Average,4.4,6,30,6,30,8,40
Seven Pounds,Columbia Pictures,"Dec 19, 2008",2 h 3 m,"['Drama', 'Mystery', 'Thriller']",3,7,36,Generally Unfavorable,7,21,14,42,12,36,Generally Favorable,6.8,108,65,34,20,25,15
Baby Invasion,,"Mar 21, 2025",1 h 20 m,"['Action', 'Horror', 'Sci-Fi']",0,0,36,Generally Unfavorable,2,25,3,38,3,38,Generally Unfavorable,3.7,2,33,0,0,4,67
Mainstream,IFC Films,"May 7, 2021",1 h 34 m,"['Comedy', 'Drama']",1,3,36,Generally Unfavorable,0,0,6,75,2,25,Mixed or Average,4.9,7,26,11,41,9,33
Steal This Movie,Trimark Video,"Aug 18, 2000",1 h 47 m,"['Biography', 'Drama', 'Romance']",0,2,36,Generally Unfavorable,6,23,12,46,8,31,Generally Unfavorable,3.8,0,0,3,75,1,25
Little Black Book,Columbia Pictures,"Aug 6, 2004",1 h 51 m,"['Comedy', 'Drama', 'Romance']",0,1,36,Generally Unfavorable,5,15,14,42,14,42,Mixed or Average,6.0,7,47,5,33,3,20
The Adventures of Rocky & Bullwinkle,Universal Pictures,"Jun 30, 2000",1 h 32 m,"['Adventure', 'Comedy', 'Family', 'Fantasy']",2,6,36,Generally Unfavorable,9,30,8,27,13,43,Mixed or Average,6.0,10,37,14,52,3,11
He's All That,Netflix,"Aug 27, 2021",1 h 28 m,"['Comedy', 'Romance']",0,1,36,Generally Unfavorable,4,18,7,32,11,50,Generally Unfavorable,3.3,12,23,7,13,34,64
The Killer's Game,Lionsgate,"Sep 13, 2024",1 h 44 m,"['Action', 'Comedy', 'Thriller']",1,4,36,Generally Unfavorable,1,10,6,60,3,30,Mixed or Average,4.7,8,25,14,44,10,31
3-D Sex and Zen: Extreme Ecstasy,China Lion Film Distribution,"Aug 12, 2011",2 h 9 m,"['Comedy', 'Drama']",0,0,36,Generally Unfavorable,0,0,5,71,2,29,Mixed or Average,5.8,2,33,3,50,1,17
Paris-Manhattan,,"Apr 12, 2013",1 h 17 m,"['Comedy', 'Romance']",0,0,36,Generally Unfavorable,2,20,4,40,4,40,Mixed or Average,4.5,0,0,4,100,0,0
Bravetown,Eone Entertainment,"May 8, 2015",1 h 52 m,"['Drama', 'Music']",0,0,36,Generally Unfavorable,3,30,1,10,6,60,Mixed or Average,4.1,1,14,3,43,3,43
Rebound,Twentieth Century Fox Film Corporation,"Jul 1, 2005",1 h 43 m,"['Comedy', 'Family', 'Sport']",0,2,36,Generally Unfavorable,1,4,15,60,9,36,Mixed or Average,5.3,4,33,5,42,3,25
After.Life,Anchor Bay Films,"Apr 9, 2010",1 h 44 m,"['Drama', 'Mystery', 'Thriller']",0,1,36,Generally Unfavorable,2,10,13,62,6,29,Generally Favorable,6.1,25,45,20,36,10,18
Tooth Fairy,Twentieth Century Fox Film Corporation,"Jan 22, 2010",1 h 41 m,"['Comedy', 'Family', 'Fantasy', 'Sport']",1,5,36,Generally Unfavorable,2,8,12,50,10,42,Mixed or Average,4.6,15,24,19,30,29,46
Æon Flux,Paramount Pictures,"Dec 2, 2005",1 h 33 m,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,5,36,Generally Unfavorable,2,9,12,52,9,39,Mixed or Average,4.8,23,19,66,54,33,27
Arthur,Warner Bros. Pictures,"Apr 8, 2011",1 h 50 m,"['Comedy', 'Romance']",2,5,36,Generally Unfavorable,4,11,21,57,12,32,Mixed or Average,5.0,29,35,26,31,29,35
Against the Ropes,Paramount Pictures,"Feb 20, 2004",1 h 51 m,"['Biography', 'Drama', 'Romance', 'Sport']",0,2,36,Generally Unfavorable,2,6,19,53,15,42,Mixed or Average,5.6,5,50,2,20,3,30
Returner,Destination Films,"Oct 17, 2003",1 h 56 m,"['Action', 'Adventure', 'Sci-Fi']",2,6,36,Generally Unfavorable,1,6,9,53,7,41,Generally Favorable,6.6,4,50,4,50,0,0
Abandon,Paramount Pictures,"Oct 18, 2002",1 h 39 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",0,1,36,Generally Unfavorable,7,27,7,27,12,46,Mixed or Average,5.3,2,20,6,60,2,20
A Man Apart,New Line Cinema,"Apr 4, 2003",1 h 49 m,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,36,Generally Unfavorable,3,9,17,53,12,38,Mixed or Average,5.6,15,38,17,43,8,20
