Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Peter von Kant,Strand Releasing,"Sep 2, 2022",1 h 25 m,['Drama'],2,6,63,Generally Favorable,8,42,11,58,0,0,Mixed or Average,6.0,1,25,3,75,0,0
Keyhole,Monterey Media,"Apr 6, 2012",1 h 34 m,"['Drama', 'Thriller']",1,3,63,Generally Favorable,10,63,6,38,0,0,Generally Unfavorable,3.4,1,20,2,40,2,40
Brand: A Second Coming,Ignite Channel,"Sep 25, 2015",1 h 40 m,"['Documentary', 'Biography']",1,3,63,Generally Favorable,8,67,2,17,2,17,Mixed or Average,4.3,10,42,1,4,13,54
Shutter Island,Paramount Pictures,"Feb 19, 2010",2 h 18 m,"['Drama', 'Mystery', 'Thriller']",3,22,63,Generally Favorable,26,70,7,19,4,11,Universal Acclaim,8.3,1.0k,90,93,8,24,2
Boiler Room,Gaga,"Feb 18, 2000",2 h,"['Crime', 'Drama', 'Thriller']",1,6,63,Generally Favorable,20,59,12,35,2,6,Generally Favorable,7.2,32,80,5,13,3,8
Love at First Fight,Strand Releasing,"May 22, 2015",1 h 38 m,"['Adventure', 'Comedy', 'Romance']",8,18,63,Generally Favorable,7,58,5,42,0,0,Generally Favorable,7.2,7,70,2,20,1,10
Money Shot: The Pornhub Story,Netflix,"Mar 15, 2023",1 h 34 m,['Documentary'],0,0,63,Generally Favorable,7,78,2,22,0,0,Mixed or Average,5.8,7,54,4,31,2,15
Bubble,Magnolia Pictures,"Jan 27, 2006",1 h 13 m,"['Crime', 'Drama', 'Mystery']",0,1,63,Generally Favorable,21,66,8,25,3,9,Mixed or Average,5.4,4,44,4,44,1,11
ATL,Warner Bros. Pictures,"Mar 31, 2006",1 h 45 m,"['Comedy', 'Crime', 'Drama', 'Music', 'Romance']",0,7,63,Generally Favorable,16,64,8,32,1,4,Generally Favorable,6.6,5,56,4,44,0,0
Thanksgiving,TriStar Pictures,"Nov 17, 2023",1 h 47 m,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1,10,63,Generally Favorable,23,68,8,24,3,9,Generally Favorable,6.2,67,52,43,34,18,14
Youth in Revolt,Dimension Films,"Jan 8, 2010",1 h 30 m,"['Comedy', 'Drama', 'Romance']",1,2,63,Generally Favorable,25,71,10,29,0,0,Generally Favorable,6.4,42,47,39,44,8,9
Love and Monsters,Paramount Pictures,"Oct 16, 2020",1 h 49 m,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1,3,63,Generally Favorable,8,57,6,43,0,0,Generally Favorable,7.5,151,74,42,21,10,5
Mayhem,ABS-CBN Film Productions,"Nov 10, 2017",1 h 26 m,"['Action', 'Comedy', 'Horror', 'Thriller']",3,3,62,Generally Favorable,7,54,6,46,0,0,Generally Favorable,7.4,42,71,14,24,3,5
Art & Copy,Seventh Art Releasing,"Aug 21, 2009",1 h 29 m,['Documentary'],2,3,62,Generally Favorable,7,70,2,20,1,10,Mixed or Average,6.0,1,17,4,67,1,17
Stander,Newmarket Films,"Aug 6, 2004",1 h 51 m,"['Action', 'Biography', 'Crime', 'Drama']",0,3,62,Generally Favorable,11,61,7,39,0,0,Generally Favorable,7.3,8,80,1,10,1,10
Uncorked,Netflix,"Mar 27, 2020",1 h 44 m,['Drama'],0,0,62,Generally Favorable,10,71,4,29,0,0,Mixed or Average,5.6,4,40,4,40,2,20
Julia,Magnolia Pictures,"May 8, 2009",2 h 24 m,"['Crime', 'Drama', 'Thriller']",3,3,62,Generally Favorable,8,57,4,29,2,14,Generally Favorable,7.2,8,62,5,38,0,0
Hotel Mumbai,Icon Film Distribution,"Mar 22, 2019",2 h 3 m,"['Action', 'Drama', 'History', 'Thriller']",5,23,62,Generally Favorable,19,58,14,42,0,0,Generally Favorable,7.6,170,87,19,10,6,3
Anything's Possible,Amazon Prime Video,"Jul 22, 2022",1 h 36 m,"['Drama', 'Romance']",2,4,62,Generally Favorable,8,47,9,53,0,0,Mixed or Average,4.8,1,17,4,67,1,17
The Fitzgerald Family Christmas,Tribeca Film,"Dec 7, 2012",1 h 39 m,['Drama'],0,0,62,Generally Favorable,7,54,5,38,1,8,Generally Unfavorable,3.5,0,0,2,50,2,50
Severance,Magnolia Pictures,"May 18, 2007",1 h 36 m,"['Comedy', 'Horror']",3,4,62,Generally Favorable,18,78,4,17,1,4,Generally Favorable,7.1,26,72,5,14,5,14
The Young Karl Marx,Agora Films,"Feb 23, 2018",1 h 58 m,"['Biography', 'Drama', 'History']",1,1,62,Generally Favorable,6,43,8,57,0,0,Generally Favorable,6.4,11,69,2,13,3,19
V for Vendetta,Warner Bros. Pictures,"Mar 17, 2006",2 h 12 m,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",4,16,62,Generally Favorable,28,72,8,21,3,8,Universal Acclaim,8.4,752,90,65,8,21,3
The Spiderwick Chronicles,Paramount Pictures,"Feb 14, 2008",1 h 36 m,"['Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Thriller']",2,4,62,Generally Favorable,22,73,8,27,0,0,Generally Favorable,6.7,46,57,29,36,6,7
"Oh, Hi!",,"Jul 25, 2025",1 h 34 m,['Comedy'],0,0,62,Generally Favorable,15,58,10,38,1,4,Generally Favorable,6.8,7,88,0,0,1,13
Misbehaviour,Shout! Studios,"Sep 25, 2020",1 h 46 m,"['Comedy', 'Drama', 'History']",3,5,62,Generally Favorable,8,53,7,47,0,0,Mixed or Average,4.3,5,26,8,42,6,32
The Chronicles of Narnia: Prince Caspian,Walt Disney Studios Motion Pictures,"May 16, 2008",2 h 30 m,"['Action', 'Adventure', 'Family', 'Fantasy']",2,9,62,Generally Favorable,23,68,10,29,1,3,Generally Favorable,6.7,120,56,79,37,15,7
Lee,Roadside Attractions,"Sep 27, 2024",1 h 57 m,"['Biography', 'Drama', 'History', 'War']",0,7,62,Generally Favorable,16,53,14,47,0,0,Generally Favorable,6.8,37,64,17,29,4,7
Solo: A Star Wars Story,Walt Disney Studios Motion Pictures,"May 25, 2018",2 h 15 m,"['Action', 'Adventure', 'Sci-Fi']",4,11,62,Generally Favorable,32,59,21,39,1,2,Mixed or Average,6.0,1.2k,53,572,26,444,20
Iron Man 3,Walt Disney Studios Motion Pictures,"May 3, 2013",2 h 10 m,"['Action', 'Adventure', 'Sci-Fi']",4,15,62,Generally Favorable,29,66,14,32,1,2,Generally Favorable,6.5,1.7k,61,676,25,372,14
The Sweet East,,"Dec 1, 2023",1 h 44 m,"['Comedy', 'Crime', 'Drama']",5,8,62,Generally Favorable,11,55,8,40,1,5,Generally Favorable,7.8,4,100,0,0,0,0
Hollywoodland,Focus Features,"Sep 8, 2006",2 h 6 m,"['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Romance', 'Thriller']",1,5,62,Generally Favorable,18,55,15,45,0,0,Generally Favorable,6.3,13,57,6,26,4,17
Hell Hole,Shudder,"Aug 23, 2024",1 h 32 m,['Horror'],0,0,62,Generally Favorable,6,60,4,40,0,0,Mixed or Average,6.0,4,44,3,33,2,22
Backcountry,IFC Films,"Mar 20, 2015",1 h 32 m,"['Adventure', 'Drama', 'Horror', 'Thriller']",0,3,62,Generally Favorable,10,77,3,23,0,0,Generally Favorable,6.2,18,38,24,51,5,11
Call Jane,Roadside Attractions,"Oct 28, 2022",2 h 1 m,"['Drama', 'History']",1,4,62,Generally Favorable,18,51,17,49,0,0,Mixed or Average,5.0,7,39,5,28,6,33
Joy,Netflix,"Nov 22, 2024",1 h 55 m,"['Biography', 'Drama', 'History']",0,1,62,Generally Favorable,10,59,7,41,0,0,Generally Favorable,6.3,7,54,4,31,2,15
42,Warner Bros. Pictures,"Apr 12, 2013",2 h 8 m,"['Biography', 'Drama', 'Sport']",0,10,62,Generally Favorable,25,63,15,38,0,0,Generally Favorable,7.5,191,80,38,16,10,4
California Solo,Strand Releasing,"Nov 30, 2012",1 h 34 m,['Drama'],3,5,62,Generally Favorable,8,53,7,47,0,0,Mixed or Average,5.8,5,45,4,36,2,18
Disturbia,DreamWorks SKG,"Apr 11, 2007",1 h 45 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",5,6,62,Generally Favorable,19,68,9,32,0,0,Generally Favorable,7.0,106,65,51,31,6,4
The Good House,Universal Pictures,"Sep 30, 2022",1 h 44 m,"['Comedy', 'Drama']",3,4,62,Generally Favorable,10,63,6,38,0,0,Generally Favorable,6.7,7,70,3,30,0,0
Kabluey,Regent Releasing,"Jul 4, 2008",1 h 26 m,['Comedy'],0,2,62,Generally Favorable,8,73,2,18,1,9,Generally Favorable,6.2,3,60,1,20,1,20
Beneath the Harvest Sky,Tribeca Film,"May 2, 2014",1 h 56 m,"['Crime', 'Drama', 'Romance']",2,2,62,Generally Favorable,7,64,4,36,0,0,Generally Favorable,6.8,2,50,2,50,0,0
Totally Killer,Amazon Prime Video,"Oct 6, 2023",1 h 46 m,"['Comedy', 'Horror', 'Mystery', 'Sci-Fi']",1,10,62,Generally Favorable,10,59,6,35,1,6,Mixed or Average,5.6,39,41,41,43,15,16
Saving Shiloh,Warner Bros. Pictures,"May 12, 2006",1 h 30 m,"['Crime', 'Drama', 'Family', 'Mystery']",1,1,62,Generally Favorable,6,60,4,40,0,0,Mixed or Average,5.6,3,43,2,29,2,29
Dual,Falcon Films,"Apr 15, 2022",1 h 34 m,"['Comedy', 'Drama', 'Sci-Fi', 'Thriller']",2,3,62,Generally Favorable,17,68,7,28,1,4,Mixed or Average,5.3,8,24,19,56,7,21
Godzilla,Warner Bros.,"May 16, 2014",2 h 3 m,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3,17,62,Generally Favorable,27,56,20,42,1,2,Generally Favorable,6.9,1.2k,63,471,25,212,11
Jesus Camp,Magnolia Pictures,"Sep 22, 2006",1 h 27 m,['Documentary'],3,5,62,Generally Favorable,18,64,8,29,2,7,Generally Favorable,7.3,27,79,4,12,3,9
Wristcutters: A Love Story,Autonomous Films,"Oct 19, 2007",1 h 28 m,"['Comedy', 'Drama', 'Fantasy', 'Romance']",4,6,62,Generally Favorable,14,58,9,38,1,4,Generally Favorable,7.3,30,68,14,32,0,0
Willow Creek,Dark Sky Films,"Jun 6, 2014",1 h 17 m,"['Adventure', 'Drama', 'Horror', 'Mystery', 'Thriller']",0,1,62,Generally Favorable,8,50,8,50,0,0,Mixed or Average,6.0,21,51,13,32,7,17
Cherry Blossoms,Strand Releasing,"Jan 16, 2009",2 h 7 m,"['Drama', 'Romance']",6,9,62,Generally Favorable,11,69,5,31,0,0,Universal Acclaim,8.3,3,75,1,25,0,0
Killer Joe,LD Entertainment,"Jul 27, 2012",1 h 42 m,"['Crime', 'Drama', 'Thriller']",4,10,62,Generally Favorable,24,63,10,26,4,11,Generally Favorable,6.6,98,62,42,26,19,12
Lord of War,Lions Gate Films,"Sep 16, 2005",2 h 2 m,"['Crime', 'Drama']",2,3,62,Generally Favorable,21,68,9,29,1,3,Generally Favorable,7.7,158,80,37,19,2,1
The Assessment,Magnolia Pictures,"Mar 21, 2025",1 h 54 m,"['Drama', 'Sci-Fi']",1,5,62,Generally Favorable,11,58,8,42,0,0,Mixed or Average,6.0,16,55,7,24,6,21
Grabbers,IFC Films,"Jul 19, 2013",1 h 34 m,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']",3,9,62,Generally Favorable,6,50,6,50,0,0,Mixed or Average,5.9,7,47,6,40,2,13
CHAOS: The Manson Murders,Netflix,"Mar 7, 2025",1 h 35 m,"['Documentary', 'Crime']",0,0,62,Generally Favorable,6,50,5,42,1,8,Mixed or Average,5.6,2,29,4,57,1,14
Kon-Tiki,"Weinstein Company, The","Apr 26, 2013",1 h 58 m,"['Adventure', 'Biography', 'Drama', 'History']",4,11,62,Generally Favorable,14,61,8,35,1,4,Generally Favorable,7.2,44,70,16,25,3,5
Loving Vincent,Good Deed Entertainment,"Sep 22, 2017",1 h 34 m,"['Animation', 'Drama', 'Mystery']",2,7,62,Generally Favorable,15,71,5,24,1,5,Universal Acclaim,8.2,153,88,18,10,2,1
The German Doctor,Samuel Goldwyn Films,"Apr 25, 2014",1 h 33 m,"['Drama', 'Thriller']",16,30,62,Generally Favorable,11,61,7,39,0,0,Generally Favorable,7.3,11,73,3,20,1,7
A Jazzman's Blues,Netflix,"Sep 16, 2022",2 h 7 m,"['Drama', 'Mystery', 'Romance', 'Thriller']",0,8,62,Generally Favorable,7,54,4,31,2,15,Mixed or Average,5.2,4,40,3,30,3,30
Young Woman and the Sea,Walt Disney Studios Motion Pictures,"May 31, 2024",1 h 40 m,"['Biography', 'Drama', 'Romance', 'Sport']",1,3,62,Generally Favorable,16,62,9,35,1,4,Generally Favorable,6.8,39,70,7,13,10,18
Black Sheep,IFC Films,"Jun 22, 2007",1 h 27 m,"['Comedy', 'Horror', 'Sci-Fi']",5,9,62,Generally Favorable,13,76,3,18,1,6,Mixed or Average,5.3,13,30,19,44,11,26
Medicine for Melancholy,IFC Films,"Jun 20, 2008",1 h 28 m,"['Drama', 'Romance']",2,5,62,Generally Favorable,8,57,6,43,0,0,Generally Favorable,6.3,7,70,1,10,2,20
The Angry Black Girl and Her Monster,RLJE Films,"Jun 9, 2023",1 h 32 m,"['Drama', 'Fantasy', 'Horror']",2,4,62,Generally Favorable,5,63,3,38,0,0,Mixed or Average,4.5,5,38,2,15,6,46
Begin Again,"Weinstein Company, The","Jun 27, 2014",1 h 44 m,"['Comedy', 'Drama', 'Music', 'Romance']",2,5,62,Generally Favorable,24,62,14,36,1,3,Generally Favorable,7.7,182,80,40,18,6,3
Shopgirl,Buena Vista Pictures,"Oct 21, 2005",1 h 46 m,"['Drama', 'Romance']",1,7,62,Generally Favorable,24,65,11,30,2,5,Generally Favorable,6.3,8,47,7,41,2,12
Catch a Fire,Focus Features,"Oct 27, 2006",1 h 41 m,"['Biography', 'Drama', 'History']",2,10,62,Generally Favorable,22,69,10,31,0,0,Generally Favorable,6.3,7,54,4,31,2,15
Saving Grace,Fine Line Features,"Aug 4, 2000",1 h 33 m,"['Comedy', 'Crime']",1,6,62,Generally Favorable,19,59,12,38,1,3,Generally Favorable,6.7,10,71,3,21,1,7
The SpongeBob Movie: Sponge Out of Water,Paramount Pictures,"Feb 6, 2015",1 h 32 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",1,9,62,Generally Favorable,15,56,11,41,1,4,Generally Favorable,6.7,231,60,98,26,54,14
Ocean's Thirteen,Warner Bros. Pictures,"Jun 8, 2007",2 h 2 m,"['Crime', 'Thriller']",1,5,62,Generally Favorable,25,68,9,24,3,8,Generally Favorable,6.9,149,62,84,35,9,4
Made,Artisan Entertainment,"Jul 13, 2001",1 h 35 m,"['Comedy', 'Crime', 'Drama']",0,1,62,Generally Favorable,18,75,4,17,2,8,Mixed or Average,4.4,5,36,3,21,6,43
Spiral,Discotek Media,"May 1, 2002",1 h 30 m,"['Drama', 'Fantasy', 'Horror']",0,0,62,Generally Favorable,6,67,2,22,1,11,Mixed or Average,5.1,3,27,6,55,2,18
Amulet,Magnet Releasing,"Jul 24, 2020",1 h 39 m,"['Horror', 'Mystery']",0,7,62,Generally Favorable,12,50,12,50,0,0,Mixed or Average,5.2,10,43,6,26,7,30
The Daughter,Kino Lorber,"Jan 27, 2017",1 h 36 m,['Drama'],9,26,62,Generally Favorable,6,50,5,42,1,8,Generally Favorable,7.1,9,75,3,25,0,0
The Valet,Hulu,"May 20, 2022",2 h 4 m,"['Comedy', 'Drama', 'Romance']",0,4,62,Generally Favorable,5,56,4,44,0,0,Generally Favorable,6.3,13,50,11,42,2,8
The Duchess,Paramount Vantage,"Sep 19, 2008",1 h 50 m,"['Biography', 'Drama', 'History', 'Romance', 'Thriller']",1,7,62,Generally Favorable,22,65,11,32,1,3,Generally Favorable,6.8,29,63,14,30,3,7
The Fallen,Anthem Pictures,"Mar 8, 2006",1 h 52 m,"['Action', 'Drama', 'War']",4,4,62,Generally Favorable,4,57,3,43,0,0,Mixed or Average,5.3,2,50,1,25,1,25
New Order,Neon,"May 21, 2021",1 h 26 m,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",3,16,62,Generally Favorable,12,52,6,26,5,22,Generally Favorable,6.3,18,56,7,22,7,22
Abe,Blue Fox Entertainment,"Apr 17, 2020",1 h 25 m,"['Comedy', 'Drama']",9,9,62,Generally Favorable,6,50,5,42,1,8,Mixed or Average,5.8,3,50,2,33,1,17
Set It Up,Netflix,"Jun 15, 2018",1 h 45 m,"['Comedy', 'Romance']",0,1,62,Generally Favorable,11,79,1,7,2,14,Generally Favorable,7.5,35,74,8,17,4,9
Shooting Stars,Peacock,"Jun 2, 2023",1 h 56 m,"['Drama', 'Sport']",3,5,62,Generally Favorable,4,36,7,64,0,0,Generally Favorable,7.7,7,78,2,22,0,0
Beautiful Boy,Amazon Studios,"Oct 12, 2018",2 h,"['Biography', 'Drama']",3,5,62,Generally Favorable,29,64,16,36,0,0,Generally Favorable,7.2,103,74,30,22,6,4
Big Eyes,"Weinstein Company, The","Dec 25, 2014",1 h 46 m,"['Biography', 'Crime', 'Drama', 'Romance']",1,8,62,Generally Favorable,22,55,15,38,3,8,Generally Favorable,7.0,142,66,61,28,13,6
Goodrich,Ketchup Entertainment,"Oct 18, 2024",1 h 51 m,"['Comedy', 'Drama']",1,1,62,Generally Favorable,6,50,6,50,0,0,Mixed or Average,5.8,9,69,1,8,3,23
"OSS 117: Cairo, Nest of Spies",Music Box Films,"May 9, 2008",1 h 39 m,"['Action', 'Adventure', 'Comedy', 'Crime']",2,8,62,Generally Favorable,15,75,3,15,2,10,Generally Favorable,7.5,20,69,8,28,1,3
The Gift,Paramount Classics,"Dec 20, 2000",1 h 51 m,"['Drama', 'Fantasy', 'Horror', 'Mystery']",0,8,62,Generally Favorable,16,55,12,41,1,3,Generally Favorable,6.6,42,62,20,29,6,9
Black Sea,Focus Features,"Jan 23, 2015",1 h 54 m,"['Adventure', 'Drama', 'Thriller']",0,0,62,Generally Favorable,20,61,13,39,0,0,Generally Favorable,6.6,35,44,43,54,2,3
Red White & Royal Blue,Amazon Studios,"Aug 11, 2023",1 h 58 m,"['Comedy', 'Romance']",2,6,62,Generally Favorable,11,44,14,56,0,0,Generally Favorable,7.2,66,65,19,19,16,16
Curious George,Universal Pictures,"Feb 10, 2006",1 h 26 m,"['Animation', 'Adventure', 'Comedy', 'Family']",0,1,62,Generally Favorable,16,57,12,43,0,0,Generally Favorable,6.8,23,66,8,23,4,11
Klown,Drafthouse Films,"Jul 27, 2012",1 h 29 m,['Comedy'],6,7,62,Generally Favorable,12,67,4,22,2,11,Generally Favorable,7.3,7,78,2,22,0,0
Department Q: The Keeper of Lost Causes,IFC Films,"Jun 17, 2016",1 h 37 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",3,22,62,Generally Favorable,4,50,4,50,0,0,Generally Favorable,6.8,14,74,3,16,2,11
Maya,,"May 5, 2023",1 h 47 m,"['Drama', 'Romance']",0,3,62,Generally Favorable,7,70,3,30,0,0,Mixed or Average,4.0,1,25,1,25,2,50
The Children Act,Entertainment One,"Sep 14, 2018",1 h 45 m,['Drama'],2,4,62,Generally Favorable,16,57,11,39,1,4,Generally Favorable,7.0,14,67,6,29,1,5
Kong: Skull Island,Universal Pictures,"Mar 10, 2017",1 h 58 m,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",1,11,62,Generally Favorable,29,58,19,38,2,4,Generally Favorable,6.7,559,63,252,28,76,9
Antwone Fisher,Fox Searchlight Pictures,"Dec 19, 2002",2 h,"['Biography', 'Drama']",6,13,62,Generally Favorable,19,59,11,34,2,6,Generally Favorable,6.5,13,59,7,32,2,9
Rugrats in Paris: The Movie - Rugrats II,Paramount Pictures,"Nov 17, 2000",1 h 18 m,"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance']",3,3,62,Generally Favorable,14,56,11,44,0,0,Generally Favorable,6.2,21,57,8,22,8,22
Austin Powers in Goldmember,New Line Cinema,"Jul 26, 2002",1 h 34 m,"['Action', 'Adventure', 'Comedy', 'Crime']",2,11,62,Generally Favorable,22,65,9,26,3,9,Generally Favorable,6.8,94,55,67,39,9,5
True Legend,Indomina Releasing,"May 13, 2011",1 h 55 m,"['Action', 'Drama', 'History']",2,3,62,Generally Favorable,5,50,5,50,0,0,Generally Unfavorable,3.6,8,36,1,5,13,59
Veronica Mars,Warner Bros.,"Mar 14, 2014",1 h 47 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,6,62,Generally Favorable,23,66,12,34,0,0,Generally Favorable,7.4,109,69,34,22,15,9
Conversations with Other Women,,"Aug 11, 2006",1 h 24 m,"['Comedy', 'Drama', 'Romance']",3,6,62,Generally Favorable,13,65,6,30,1,5,Generally Favorable,7.1,12,67,5,28,1,6
Americana,Lionsgate,"Aug 15, 2025",1 h 50 m,"['Comedy', 'Crime', 'Drama', 'Western']",0,0,62,Generally Favorable,9,64,3,21,2,14,Mixed or Average,4.6,9,45,2,10,9,45
Punching the Clown,,"Oct 22, 2010",1 h 31 m,['Comedy'],1,1,62,Generally Favorable,3,43,4,57,0,0,Universal Acclaim,9.8,4,100,0,0,0,0
Emelie,Dark Sky Films,"Mar 4, 2016",1 h 20 m,"['Horror', 'Mystery', 'Thriller']",0,3,62,Generally Favorable,9,69,4,31,0,0,Mixed or Average,5.6,14,42,11,33,8,24
The Yellow Handkerchief,Samuel Goldwyn Films,"Feb 26, 2010",1 h 42 m,"['Adventure', 'Drama', 'Romance']",0,0,62,Generally Favorable,17,63,9,33,1,4,Generally Favorable,7.2,9,75,1,8,2,17
Everybody's Talking About Jamie,Amazon Prime Video,"Sep 10, 2021",1 h 55 m,"['Biography', 'Comedy', 'Drama', 'Musical']",0,8,62,Generally Favorable,15,68,7,32,0,0,Generally Favorable,6.9,17,71,3,13,4,17
Land of Plenty,IFC Films,"Oct 12, 2005",2 h 3 m,"['Drama', 'War']",1,4,62,Generally Favorable,7,70,3,30,0,0,Mixed or Average,5.3,1,14,4,57,2,29
Don't Tell Mom the Babysitter's Dead,BET+,"Apr 12, 2024",1 h 39 m,['Comedy'],0,0,62,Generally Favorable,6,60,4,40,0,0,Mixed or Average,4.3,4,44,1,11,4,44
On a Clear Day,Focus Features,"Apr 7, 2006",1 h 38 m,"['Comedy', 'Drama', 'Romance', 'Sport']",3,6,62,Generally Favorable,18,78,5,22,0,0,Mixed or Average,6.0,3,43,3,43,1,14
Most Wanted,Entertainment One,"Jul 24, 2020",2 h 5 m,"['Crime', 'Drama', 'History', 'Mystery', 'Thriller']",0,12,62,Generally Favorable,5,71,1,14,1,14,Mixed or Average,6.0,3,38,5,63,0,0
Terrifier 3,Cineverse,"Oct 11, 2024",2 h 5 m,['Horror'],0,2,62,Generally Favorable,10,53,8,42,1,5,Generally Favorable,6.5,120,61,40,20,38,19
Seraphim Falls,Destination Films,"Jan 26, 2007",1 h 55 m,"['Action', 'Drama', 'Thriller', 'War', 'Western']",1,2,62,Generally Favorable,12,57,8,38,1,5,Generally Favorable,6.8,19,59,10,31,3,9
My One and Only,Freestyle Releasing,"Aug 21, 2009",1 h 48 m,"['Adventure', 'Biography', 'Comedy', 'Drama', 'Romance']",2,5,62,Generally Favorable,13,59,9,41,0,0,Generally Favorable,7.4,6,67,2,22,1,11
Dreams of a Life,Strand Releasing,"Aug 3, 2012",1 h 35 m,"['Documentary', 'Biography', 'Drama']",0,4,62,Generally Favorable,7,70,3,30,0,0,Generally Favorable,7.3,3,75,1,25,0,0
The Roost,Vitagraph Films,"Oct 21, 2005",1 h 20 m,"['Horror', 'Thriller']",0,1,62,Generally Favorable,6,60,4,40,0,0,Generally Favorable,7.2,8,73,2,18,1,9
Bleed for This,Open Road Films (II),"Nov 18, 2016",1 h 57 m,"['Biography', 'Drama', 'Sport']",1,4,62,Generally Favorable,19,56,14,41,1,3,Generally Favorable,6.8,33,59,18,32,5,9
The Swimmers,Netflix,"Nov 11, 2022",2 h 14 m,"['Biography', 'Drama', 'Sport']",1,3,62,Generally Favorable,7,47,8,53,0,0,Generally Favorable,6.1,16,59,7,26,4,15
Comedian,Miramax Home Entertainment,"Oct 11, 2002",1 h 22 m,"['Documentary', 'Comedy']",0,2,62,Generally Favorable,17,61,11,39,0,0,Generally Favorable,7.0,3,60,2,40,0,0
I'm Totally Fine,DECAL,"Nov 4, 2022",1 h 23 m,"['Comedy', 'Drama', 'Sci-Fi']",0,0,62,Generally Favorable,5,63,2,25,1,13,Generally Unfavorable,3.7,1,17,2,33,3,50
Off the Black,THINKFilm,"Dec 8, 2006",1 h 30 m,['Drama'],0,0,62,Generally Favorable,13,65,6,30,1,5,Mixed or Average,5.8,2,40,2,40,1,20
Finding Forrester,Columbia Pictures,"Dec 20, 2000",2 h 16 m,"['Drama', 'Sport']",3,7,62,Generally Favorable,18,67,8,30,1,4,Generally Favorable,6.9,34,61,21,38,1,2
Vampire Hunter D,Urban Vision Entertainment,"Sep 21, 2001",1 h 43 m,"['Animation', 'Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi']",0,0,62,Generally Favorable,9,60,6,40,0,0,Generally Favorable,7.3,40,75,9,17,4,8
The Claim,United Artists,"Dec 29, 2000",2 h,"['Drama', 'Romance', 'Western']",1,7,62,Generally Favorable,15,54,11,39,2,7,Mixed or Average,6.0,4,44,3,33,2,22
Aftermath,Menemsha Films,"Nov 1, 2013",1 h 47 m,"['Drama', 'Fantasy', 'Thriller']",3,9,62,Generally Favorable,6,50,6,50,0,0,Generally Favorable,7.2,8,73,3,27,0,0
Lemony Snicket's A Series of Unfortunate Events,Paramount Pictures,"Dec 17, 2004",1 h 48 m,"['Adventure', 'Comedy', 'Family', 'Fantasy']",3,12,62,Generally Favorable,24,65,12,32,1,3,Generally Favorable,7.0,131,65,59,29,13,6
The Banshee Chapter,XLrator Media,"Jan 10, 2014",1 h 27 m,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1,1,62,Generally Favorable,4,57,3,43,0,0,Generally Favorable,6.2,12,43,12,43,4,14
All the Old Knives,Amazon,"Apr 8, 2022",1 h 41 m,"['Mystery', 'Thriller']",1,1,62,Generally Favorable,22,69,9,28,1,3,Mixed or Average,5.6,14,29,25,51,10,20
Five Minutes of Heaven,IFC Films,"Aug 21, 2009",1 h 29 m,"['Drama', 'Thriller']",5,11,62,Generally Favorable,11,73,3,20,1,7,Generally Favorable,7.3,7,70,3,30,0,0
C.S.A.: The Confederate States of America,IFC Films,"Feb 15, 2006",1 h 29 m,"['Comedy', 'Drama', 'War']",1,3,62,Generally Favorable,10,48,11,52,0,0,Generally Favorable,7.2,9,69,2,15,2,15
The Photograph,Universal Pictures,"Feb 14, 2020",1 h 46 m,"['Drama', 'Romance']",1,3,62,Generally Favorable,18,67,9,33,0,0,Mixed or Average,5.9,16,43,14,38,7,19
The Lesson,Bleecker Street Media,"Jul 7, 2023",1 h 42 m,['Thriller'],0,3,62,Generally Favorable,9,50,7,39,2,11,Generally Favorable,6.9,9,60,5,33,1,7
Biggie: I Got a Story to Tell,Netflix,"Mar 1, 2021",1 h 37 m,"['Documentary', 'Biography', 'Music']",1,3,62,Generally Favorable,11,69,4,25,1,6,Generally Favorable,7.3,11,92,0,0,1,8
The Standoff at Sparrow Creek,RLJ Entertainment,"Jan 18, 2019",1 h 28 m,"['Crime', 'Drama', 'Thriller']",1,2,62,Generally Favorable,6,60,3,30,1,10,Generally Favorable,6.9,5,71,1,14,1,14
